OP,A1,A2,A3,A4,A5,A6,A7
+,3272,1394,10221,9935,7635,10153,2570
-,4157,9814,10646,10643,5321,552,3439
+,6964,6847,10100,10047,10475,12697,1669
+,6568,10668,5859,4324,3246,1117,3186
-,11018,7266,4733,9597,1246,630,4915
+,12640,10994,10992,7066,4400,3478,11271
+,2972,8784,5865,4220,12880,6422,956
-,3019,2780,6768,12407,1091,9062,1837
+,9678,5928,11899,6032,565,2984,12999
+,757,3987,12787,10048,11039,7678,2200
-,687,5647,8706,8984,5763,4334,7241
+,8095,11767,12999,12050,3851,1181,1361
+,937,7724,11108,349,305,6265,7860
-,1704,7417,8490,6860,8362,10763,4264
+,12117,7017,2993,8816,88,10794,8224
+,10954,2271,887,4307,1350,10010,10228
-,3062,1107,10100,7639,6873,8521,4012
+,9883,8745,9906,1141,12352,6854,7948
+,9113,1019,11135,25,11549,11500,1560
-,9646,7605,2390,533,2461,2331,3532
+,5508,11280,7801,3007,12556,9695,4962
+,4756,1444,4144,2266,4917,6119,260
-,10375,292,6521,4795,11542,10383,3728
+,6941,3829,7800,10310,7787,631,12838
+,12125,3428,8939,1961,3463,9398,1172
-,11607,9915,771,12305,7054,11556,1266
+,4801,6551,972,4081,10017,5979,7708
+,12558,8167,8828,8291,1779,7464,6448
-,7049,10711,6175,4781,10119,6840,147
+,9440,949,2920,6931,6704,11952,10648
+,12820,8081,2357,6040,1567,6281,1283
-,11836,2084,6684,323,11000,1437,10621
+,9129,1436,2389,11678,631,1455,4929
+,2276,7063,3545,9235,12582,5018,5248
-,5471,322,7244,9839,2479,5071,1282
+,12058,2833,2306,3926,8727,2188,2133
+,7286,6664,10937,8971,5159,6820,10436
-,1060,758,12615,9009,2483,6120,11764
+,6709,5648,10721,8104,72,5195,9304
+,4766,6962,8897,8238,2058,12048,6643
-,6324,5122,2365,3728,4769,2830,3132
+,789,7493,10741,5156,3560,2374,2032
+,11288,5980,12230,4604,12550,2272,570
-,7040,9607,11731,430,7811,2918,8254
+,6263,883,10557,6409,7215,8733,11376
+,787,11798,3208,5047,5449,9686,1244
-,8431,24,838,12711,2369,1159,3995
+,2340,1406,7854,341,10349,4744,12062
+,3345,10427,1855,2,3533,6579,5294
-,7385,6318,7365,5570,5831,10023,5332
+,4307,6109,5219,5086,4286,6295,2563
+,4299,3120,5130,10217,12333,38,1818
-,394,5108,6249,2779,2561,9215,11672
+,12598,9521,1685,4356,12056,10449,2432
+,12696,10775,6886,10976,4572,10724,11172
-,2997,3369,9111,10537,4058,8143,11195
+,525,154,1276,4559,7190,6612,8772
+,6238,12828,835,52,4064,11025,2613
-,7848,6746,12905,4469,10831,4330,11072
+,1008,5853,11464,11547,7815,2858,775
+,5221,5811,7658,2162,11552,1590,3725
-,4915,5380,8165,9355,11342,5938,9317
+,8506,8163,10608,631,3678,12395,4122
+,9431,6332,5340,10709,8140,12964,8082
-,8423,709,4929,2869,10102,10592,2606
+,1529,8672,7512,3292,2064,8911,5172
+,676,990,9883,11986,9760,1250,6901
-,12057,5301,4795,1307,7245,5386,4998
+,6725,4197,3203,8442,11775,9302,9261
+,6519,4570,401,2364,10600,4877,6803
-,8248,267,620,7225,4343,38,8062
+,9339,5049,2024,3655,10170,7956,2916
+,7095,7685,8402,11464,5323,7881,9448
-,9239,397,6513,49,12059,11134,3774
+,7045,10595,4438,10143,6818,10874,3074
+,10029,2890,8322,7734,7651,12214,12892
-,5792,6023,9829,9103,1430,512,10495
+,3492,2729,3898,2946,7356,118,8735
+,7703,11744,4485,6600,9930,12455,7777
-,10492,7029,10869,10207,3285,11324,2165
+,4996,11329,3949,9282,2880,6264,1901
+,4363,6715,3965,11731,7293,6153,8770
-,3132,4682,2733,4074,12410,10138,2522
+,7101,10713,1367,10528,11418,8479,1819
+,3934,4085,4014,11143,2671,7707,10889
-,4723,9932,7053,8603,867,7589,5185
+,8432,3387,8639,6850,2975,1913,3698
+,10122,2929,1734,9388,9633,8340,6510
-,7436,12236,11820,8885,2794,5444,9621
+,1050,5560,10227,11077,7484,5066,27
+,7534,9280,3263,10368,11792,12485,12608
-,7902,442,8054,9335,560,4992,107
+,8831,10822,5345,8551,11086,5062,3676
+,3593,4289,12068,1622,6189,8044,12580
-,10348,2518,12298,4129,4811,1707,342
+,11380,7024,9448,2524,10886,8179,7088
+,9800,7828,11611,3788,5627,12283,9499
-,6322,7115,3075,1876,1417,5562,3188
+,6917,8074,8388,2626,3708,7242,9802
+,7140,11212,11934,10839,1193,7938,220
-,7157,6721,10938,4278,6009,10373,866
+,11966,5668,10629,9239,11791,5885,8174
+,5196,8344,2963,6865,4780,316,872
-,9151,9642,10751,11114,9721,2794,6786
+,10684,12870,978,11591,6817,1156,232
+,3857,5564,3126,8778,40,12819,7598
-,9817,11785,1865,9028,5135,7124,6449
+,9668,3107,6730,7811,3676,3662,6173
+,10114,1022,345,7419,8711,1493,2222
-,10347,3739,8287,5937,5365,10685,9259
+,7560,7852,12924,979,7938,3530,2035
+,2511,10578,1342,2932,4527,6021,740
-,84,11556,1881,2627,7580,7173,3223
+,9951,7604,3877,11936,11641,493,8352
+,4121,227,2906,1319,3870,10828,3772
-,9587,11209,318,2012,3722,7958,11216
+,10497,6384,2839,1794,6288,2875,2323
+,11782,11986,12328,4235,3279,7221,11001
-,3837,10252,150,2315,7712,4122,5968
+,1596,9155,2444,6850,6351,12440,7493
+,11026,2867,8320,2064,375,11901,8341
-,5877,5034,567,7991,45,8601,4733
+,4174,9854,11279,8975,8942,7292,11715
+,12724,5698,7922,4170,523,9219,10768
-,9228,2135,12524,5871,6025,8383,6531
+,1733,9131,1227,9137,1070,10248,10018
+,1625,8640,213,2778,9396,2675,6446
-,5651,3640,3522,11944,7010,259,8621
+,1578,3900,2542,5082,11711,2099,671
+,3063,12055,8546,5923,2310,2530,11777
-,8442,9195,1799,1104,2214,4026,11985
+,1448,7905,10096,3939,5720,9323,12864
+,6532,11653,6778,8490,10200,11362,3578
-,6881,9567,7788,10424,10845,8237,561
+,7355,12489,10843,1004,11985,11321,10053
+,9156,5295,3944,7485,12139,11726,10108
-,431,4089,7169,6438,3436,11691,11364
+,9417,2977,12429,10797,6475,9879,9374
+,3823,7808,1150,4454,10130,7086,388
-,7257,4287,11817,455,12981,4325,3877
+,8289,12290,3687,53,3174,6684,4209
+,8551,10362,5181,8769,7208,8664,9129
-,12792,5212,8488,8867,4141,9878,3483
+,9496,6345,5026,6528,6392,11085,4170
+,11191,12304,8179,573,8953,2317,2636
-,9436,12081,11188,230,9199,7578,5598
+,1955,12457,8531,10878,3219,5668,11730
+,5783,8815,3601,11274,2832,7855,12351
-,7856,6546,11162,7031,12662,10751,9225
+,12280,1983,1343,8373,2653,20,11698
+,5065,7013,1661,3216,12440,7005,9977
-,11639,2927,7336,2027,2752,12265,1203
+,2601,165,2029,3190,11953,3865,4377
+,5100,1575,7255,2719,2428,7603,1385
-,3567,2492,9541,8071,5855,1703,12022
+,7478,12599,2335,1643,6689,9770,12820
+,1847,1671,2011,4032,1004,12469,4127
-,3597,5339,12204,6550,9997,12813,5235
+,9449,2631,7904,5900,6188,8416,5067
+,4282,10657,10370,10397,7692,9434,5985
-,9614,9067,942,4565,7201,4018,11194
+,2335,3157,6090,5832,6614,8754,10720
+,751,9123,12385,5895,9961,8719,11963
-,11458,2329,7416,9949,1991,6926,3050
+,7295,214,9686,8458,822,510,7893
+,10411,535,1028,8928,4322,6197,8816
-,4663,6160,4562,1379,5011,5301,7721
+,1502,12454,12998,8485,5184,1905,8254
+,7443,12976,3818,2695,4822,12057,7877
-,10722,12602,761,3663,12268,6236,1049
+,4021,2718,3971,12953,7192,2497,3453
+,3170,1601,4511,8629,11817,7387,11893
-,12723,8831,10443,5052,5193,11342,10090
+,2513,9753,3498,2634,10866,4332,2735
+,12124,303,12983,12885,12966,2493,9860
-,7929,8291,11689,7052,6085,12007,11277
+,228,12550,7672,11771,6084,9239,10281
+,2320,11411,8448,7646,2962,8447,4449
-,9407,10303,3307,6378,11585,3919,299
+,601,7883,3879,3799,11598,5559,1773
+,7912,5141,4952,5284,11330,2632,247
-,9082,4986,11841,12550,1834,3938,10466
+,9294,1385,1391,11673,8962,12585,7137
+,991,10132,1670,12565,2294,12588,4422
-,6178,8704,5285,8777,850,11936,6512
+,4652,2263,2433,963,1189,4100,4880
+,8671,3230,11421,6027,5891,2119,616
-,12450,11924,4238,68,10453,4228,2896
+,3301,10537,11788,11279,1251,2250,8085
+,276,3661,9797,7466,8535,8780,11578
-,7540,6459,3551,9864,10734,4278,6971
+,9823,10008,7591,6332,684,5779,11387
+,9719,5859,5962,12852,8362,4095,12114
-,7243,7150,2136,2036,7093,403,2883
+,7070,9673,12432,9390,12245,6273,1877
+,10927,4065,1606,11138,8264,1726,10712
-,9851,2532,2359,2322,6189,1033,2954
+,2283,6647,146,3415,9644,3222,9383
+,1124,2520,1214,12554,6813,12344,3356
-,12692,7129,9712,4561,5776,12747,6915
+,1595,6283,1996,361,6466,12745,180
+,7202,12545,3736,3828,5875,11171,7552
-,6527,7523,11263,12135,11530,3953,8724
+,5076,8182,5986,3889,12532,11206,8377
+,7433,1658,5770,6040,5224,12947,5587
-,3751,4893,4383,9875,1130,6406,956
+,6159,10335,3712,11032,6452,2719,11197
+,5152,11148,126,831,8064,3600,10560
-,762,220,10725,3656,10001,6552,4661
+,6253,11712,7745,4653,12450,12966,4040
+,452,5684,5813,12145,9610,5753,8806
-,6949,12150,10669,12824,9765,7667,3240
+,3013,3106,5511,6133,6677,4739,12833
+,1949,921,10759,8943,8770,767,6936
-,11427,2426,9902,196,5722,11387,12892
+,7253,3926,10686,10323,7562,2709,172
+,2368,7966,5928,8861,10944,4418,8796
-,5577,665,1432,1367,5931,6894,6151
+,3829,105,186,553,7022,1926,5310
+,8908,11922,11792,10273,4238,6521,161
-,12262,5798,3993,11950,10077,6497,7614
+,3671,12255,9748,7543,10031,4752,10010
+,7135,8372,4567,10393,12835,8165,9214
-,3457,8770,11192,12225,465,8072,4790
+,7077,11396,10811,12693,252,7892,9059
+,4760,5050,5978,4618,10095,7403,3735
-,2966,106,831,595,405,9981,2146
+,11072,5703,5051,671,10258,9736,9629
+,3036,7901,365,3859,8588,6405,7896
-,9398,1632,8558,6364,1663,4686,6346
+,8814,3860,12506,7113,12922,31,12181
+,6549,957,3793,76,3900,3245,288
-,4562,4223,12259,12462,3660,11099,6201
+,7781,10304,7844,6636,10700,9372,3588
+,973,4682,1561,11150,12831,12591,7612
-,9618,5314,3847,7590,1471,6054,7074
+,860,4841,12535,7153,3252,4451,12240
+,5271,365,3248,712,11233,6254,3752
-,9150,214,12817,10318,9604,11098,7531
+,587,3594,2089,12955,2414,1297,4526
+,4410,11675,1012,1486,5547,8748,11124
-,11380,7024,9448,2524,10886,8179,7088
+,4127,12444,6261,5075,562,3087,1926
+,856,10177,7649,2890,1789,12482,6031
-,7589,8475,9403,11776,2641,5568,9610
+,3241,5729,769,10948,5252,11725,12870
+,5768,11363,7441,12597,621,8131,6807
-,10748,314,10553,6381,6431,6594,3098
+,4690,55,5963,7609,7285,4209,3070
+,9044,11174,3947,8068,3439,11650,4516
-,6856,3494,10903,5037,7497,6700,4824
+,12026,11085,3017,9699,9424,8979,9
+,9873,3781,4234,7354,3914,10760,3055
-,11283,3502,5355,12827,3602,841,7527
+,3049,447,5491,9860,11862,4972,8654
+,10169,5947,4649,3525,2306,2028,4169
-,12081,1301,6612,70,7743,10676,1091
+,207,12330,1393,7778,5613,11664,4759
+,9168,7681,3520,11902,9834,2721,3839
-,9176,5749,5174,8868,2511,10512,1698
+,2668,5304,10891,3008,11038,9852,6643
+,2523,5534,21,2527,4402,8050,5313
-,11153,2135,6984,4485,847,3632,10680
+,5904,11643,5518,6802,6988,5867,7921
+,3918,5780,10559,10476,11787,11008,517
-,10126,3966,4416,9348,12105,3486,4298
+,3004,8778,4544,11935,9356,9242,8887
+,5974,7174,5883,5867,12161,2002,494
-,11412,10942,8924,8610,7696,7280,5237
+,205,11389,592,4122,9395,10599,9688
+,5721,7923,7380,9849,10292,11620,2861
-,10411,535,1028,8928,4322,6197,8816
+,6192,3657,879,7409,2612,3439,6293
+,2504,8587,3184,12597,9829,7035,4944
-,7572,11748,9100,12921,10320,3927,880
+,11047,7909,9205,533,4059,3505,6938
+,3506,3386,9179,10169,10828,4263,683
-,663,1341,6139,6240,8185,8883,795
+,9348,4077,4818,6214,12840,2647,9819
+,550,439,12563,9271,5492,6876,10669
-,4217,7738,12135,8602,1080,7806,1888
+,11784,11343,8483,6854,906,10138,6182
+,10899,2090,9515,143,6538,12568,3561
-,5917,1176,3263,6781,3571,10811,3477
+,3336,1658,708,6040,11235,881,1286
+,10647,12617,2769,9819,373,12418,3417
-,5407,6152,8296,11301,8914,8828,6753
+,9380,1740,3824,8116,10728,8662,3205
+,6871,6211,3700,11081,10193,7236,6332
-,5698,11804,1573,9306,10661,8274,9029
+,8090,4042,4745,8611,7640,10126,5353
+,1816,12397,4796,4561,1638,5614,12149
-,10500,9373,9499,4096,124,12527,9373
+,189,11935,1444,9794,431,6888,11690
+,1513,205,3397,7181,326,9113,11160
-,4177,6654,12227,11179,8056,2375,142
+,5004,7959,10058,2828,2774,12345,4162
+,323,9206,6903,10240,7063,1628,9179
-,10131,3365,6241,8194,10130,401,7184
+,1988,4997,2944,10297,1205,5556,12457
+,7399,7313,10548,11677,5820,8660,5706
-,12960,4976,1133,8019,758,1171,9203
+,6976,292,1027,1788,9617,8091,2963
+,8329,4986,571,10977,8685,11014,12458
-,12327,8409,1040,271,10455,1073,8144
+,12022,2356,9952,8600,12584,9182,5357
+,1652,9048,9595,6232,1736,1654,12776
-,4749,10754,8392,223,1095,6918,10463
+,3796,1052,5059,1864,4081,3282,10171
+,1666,1301,6792,3192,3114,6035,5716
-,2127,2274,1732,4922,3052,4025,5422
+,10788,1414,2227,712,2731,2785,644
+,6454,12022,3714,3819,10196,6395,8820
-,2949,5160,11737,6636,3448,3163,8724
+,10144,12654,1676,3520,8048,7817,2716
+,334,2902,7728,11429,5883,5569,6203
-,12556,6333,9606,9733,11953,6013,7036
+,5749,9466,222,1839,8552,6599,2028
+,7182,5635,10157,11599,10107,2885,82
-,9657,4036,10415,8434,5507,6854,3866
+,4778,10209,8223,8360,10163,3713,306
+,12399,357,10932,7081,2168,9590,6106
-,1478,3573,1080,1836,7142,9336,11884
+,2138,8977,9212,7255,7852,3638,6623
+,5714,8093,1181,2725,10557,7409,8008
-,5975,5241,225,11248,835,5784,49
+,2683,10414,18,1081,9389,3229,9559
+,5696,4926,8763,5892,12853,12447,12208
-,11942,1732,6934,7274,147,8177,7420
+,9226,4139,12446,8694,7328,3006,12577
+,417,5577,5016,5471,11554,9403,6557
-,12672,10968,9456,11368,7261,10210,8648
+,7814,7771,1358,4562,5890,1987,9528
+,1138,3373,11456,6448,1078,10146,9846
-,1613,8155,11576,9309,3069,7566,6695
+,7827,9749,2455,6648,2147,2332,10200
+,6847,3052,5306,8784,7127,10869,2903
-,592,7774,10707,1945,2074,6451,11092
+,11192,2207,8878,11566,3569,11589,4572
+,12653,8613,181,10454,6992,2965,11522
-,7380,8526,8044,10260,9693,3033,6863
+,468,12010,6543,8076,4341,2064,1158
+,198,6449,6093,12293,11864,2868,3412
-,2599,10245,8814,12778,1770,6319,214
+,8882,12866,998,12924,1733,4052,11205
+,5320,11194,4571,5245,3638,5014,10422
-,1121,3925,3169,5153,11008,11873,4115
+,10154,9637,5982,10876,10894,10868,12400
+,7456,3566,1480,3670,7795,2471,1464
-,7841,6010,7033,7682,11095,7300,11004
+,921,4561,9660,5572,5267,6259,8263
+,2778,7756,5133,2094,2404,12732,10750
-,8926,9284,5359,5262,7088,7436,5254
+,1562,1781,2639,531,11381,3179,2939
+,4058,848,9959,12432,10351,7684,8960
-,9536,3294,8992,11119,12739,1325,12174
+,3793,11767,8644,11461,4152,5633,7114
+,6062,11072,11758,7451,2288,9522,1433
-,2126,8209,11301,12539,3926,2241,184
+,8419,4124,687,10613,2778,12925,5133
+,2426,10891,6187,12393,3184,6610,874
-,12319,10577,2114,5321,10394,3822,5195
+,11714,11219,8565,9148,7501,10739,2122
+,2269,3315,6702,7650,9549,9103,2434
-,10314,11483,6323,11909,1144,1557,6425
+,6637,12031,8331,11728,12111,8218,10627
+,3882,11415,4939,10612,415,2694,7252
-,8598,4058,1658,1933,11078,10435,4832
+,7410,10451,8918,12536,3244,12804,691
+,3343,4801,1932,7070,10370,9114,4787
-,1441,2223,11527,7351,64,9273,7547
+,6982,2412,1552,5278,6375,7857,2610
+,4029,9277,10337,9520,832,5,11876
-,4954,2239,11533,2690,3444,11594,695
+,3755,4714,11247,9691,5512,1788,11933
+,172,11398,1745,226,2213,5941,8521
-,2018,6430,11018,7117,8384,900,6332
+,243,5344,11080,8808,3074,2054,7829
+,9784,5712,5314,12408,12185,3497,11
-,7946,1575,11849,7895,5362,11175,4984
+,9651,12260,9032,12259,5172,5910,4464
+,10685,9743,5097,7952,12377,9920,7619
-,8891,12094,5783,6789,12110,1430,143
+,2593,5771,9591,3951,11836,2851,5275
+,8238,1466,404,12105,10389,8074,1023
-,9348,4077,4818,6214,12840,2647,9819
+,6555,4888,9115,9751,1697,3425,12033
+,5275,6129,12778,1329,8229,966,12728
-,6244,928,4680,7016,8340,10680,4953
+,7604,8528,8568,6073,5157,10219,2956
+,12813,9744,7608,3553,234,9804,7934
-,4803,7110,1869,35,9075,12072,2853
+,11381,7200,2771,7102,11528,837,1129
+,619,5495,7768,1054,4026,10333,1872
-,8312,12664,9852,7869,10813,7158,5028
+,5061,5740,11302,3892,10586,11271,10487
+,3069,4607,8660,5123,1997,10974,8749
-,2555,12334,7888,6856,5062,2111,1213
+,8820,12732,9304,3555,20,12393,12717
+,12524,11277,10979,10138,1214,1190,12350
-,9741,6362,3444,3412,11296,5369,3967
+,5249,1391,4785,10965,10831,5623,4708
+,8025,11012,9672,1933,8465,7099,7168
-,1521,4309,1517,9527,4062,10904,2866
+,5113,9079,478,2281,7653,9271,1524
+,12254,4152,11513,11062,2788,9553,10733
-,11324,2939,3483,603,3784,6034,2887
+,1215,6194,12946,9412,4850,9257,2086
+,3774,357,11138,302,11717,3347,4718
-,9053,2617,9837,11377,9275,4039,9949
+,6581,4123,604,4424,12523,5790,2425
+,11136,7084,12921,10745,9813,8106,12639
-,4105,9049,3761,4457,10637,4576,10045
+,7695,4342,8429,8837,10118,12778,11875
+,3276,10943,735,2181,3879,1408,4812
-,9668,3107,6730,7811,3676,3662,6173
+,5211,7952,5514,5138,12192,7323,3011
+,8747,10265,2329,1034,4332,8093,9055
-,2701,1358,1433,8107,2956,2153,7856
+,1754,11826,6174,4395,7347,6488,2932
+,9332,10870,2008,5457,12389,868,7089
-,11205,8648,7548,6823,4383,8319,4431
+,11705,10121,9142,5936,460,8792,9267
+,3806,8978,8084,6336,2820,12902,2244
-,3170,1601,4511,8629,11817,7387,11893
+,8161,14,12182,9902,10372,796,12811
+,1131,3547,1369,5176,10336,10007,6059
-,2661,7036,10898,1437,1055,9130,5587
+,10243,6515,3913,33,8493,9006,10326
+,472,9179,821,5605,11015,10040,8992
-,2588,12395,2700,12337,3437,8033,8432
+,7480,9708,7448,7164,12774,10550,1408
+,5363,12852,10946,1635,1043,1043,9596
-,2516,7107,3955,9531,12957,3103,10000
+,1751,11743,5460,12410,12294,10425,5195
+,5078,824,7701,738,9303,12832,1666
-,5106,1543,298,12140,772,1172,12382
+,2952,6512,8243,1576,6122,8569,7111
+,11106,6295,5155,5299,12054,11912,6722
-,328,30,7792,9587,4715,12760,9781
+,6028,398,11019,11170,5318,1820,9672
+,6798,1235,11913,3924,8018,3812,6657
-,10291,5269,1160,10294,6908,2630,9612
+,7209,12633,3334,7418,1581,6840,9312
+,10191,2990,11765,11411,7224,4293,11662
-,1313,3801,9741,12171,9448,7091,10286
+,10393,3071,7600,9334,4621,1975,12715
+,8067,9769,10299,2386,9456,11859,11586
-,2426,10891,6187,12393,3184,6610,874
+,1136,10188,4985,10108,4761,12740,2731
+,12251,8320,4485,10315,11543,2879,3579
-,2324,4056,9929,11107,6212,5314,9123
+,6927,1662,9886,8508,9143,7594,3437
+,10472,5758,8106,7393,8593,1128,2425
-,4077,12083,8975,6272,3951,5399,12741
+,7753,8826,1786,11995,3324,2054,10363
+,7502,773,11587,1907,8575,5479,263
-,9590,8231,10363,6569,69,10337,12804
+,11426,9598,1812,4114,215,11650,2777
+,166,11038,12604,4811,11391,9129,5464
-,1786,3986,1150,1489,6652,2639,2373
+,10313,7890,10828,11394,7845,2918,2609
+,2857,6516,4103,11753,1261,8952,4311
-,3713,230,4170,12182,7690,2163,12010
+,10216,1980,10212,5016,7898,6261,1000
+,9571,8071,10774,4454,1748,12593,1418
-,7131,7687,9122,10431,8341,9379,12127
+,5251,4587,9640,3796,3597,188,9730
+,2100,8291,9353,4600,4086,9119,1305
-,5291,6784,10377,626,2767,6017,7403
+,5089,861,11266,1248,10770,7404,8342
+,3081,1994,12306,11000,908,10740,3870
-,3899,9665,105,11485,11959,1056,9715
+,2364,6888,11699,2966,325,10155,11543
+,4897,3442,4780,975,2878,169,4330
-,6494,7169,843,8125,6134,7352,5721
+,10278,9777,2927,1453,12654,1862,8815
+,2372,1240,2485,7694,8429,8073,7612
-,2557,11151,4577,7858,5948,5184,8407
+,8349,12110,5921,11234,808,353,3121
+,3011,6552,10075,9236,12840,12111,3629
-,1812,1590,12751,12638,8067,9799,5465
+,9190,4565,10630,12823,8387,5104,308
+,6382,12118,8031,4861,6771,8134,10670
-,10283,7240,9720,4214,9662,1640,1830
+,10664,3564,6930,10869,6774,10034,2231
+,5225,6807,10234,7569,3446,6652,10419
-,1523,9343,12573,3869,10530,10863,9434
+,7686,7743,3257,10723,4832,2312,3359
+,11016,8617,10442,10700,2115,10974,4598
-,11816,9127,214,7708,2737,9063,12860
+,1952,7998,9372,8897,4210,6418,8723
+,4179,9923,8748,6601,7735,3719,759
-,2902,741,6481,11977,132,5306,1394
+,7936,7711,1906,8114,1010,8074,3124
+,9820,5333,5565,9267,1989,5064,10884
-,3913,60,4115,2395,3006,11586,2089
+,12738,6783,1997,12222,4346,11501,11431
+,4194,11946,681,6704,2008,4593,3861
-,7437,4032,482,1543,9761,9419,5921
+,1716,2742,4737,5169,6391,3601,10544
+,8940,6255,9630,6010,6044,9715,2599
-,12991,4332,2749,4488,8463,8551,11643
+,2766,8264,3850,2562,12161,11621,9015
+,2633,3420,11295,1107,12461,5932,1993
-,10950,7542,12229,2812,4790,1350,4455
+,5245,4852,1581,1563,2454,5928,8113
+,11550,11749,727,3259,6259,6638,9751
-,5254,10107,3205,11045,5143,7562,5734
+,1793,11756,12285,10189,6357,12424,12358
+,3309,5432,3549,12546,8987,3266,5823
-,2652,12081,7212,1490,10482,6768,5058
+,2361,5692,3539,4662,6713,7022,4732
+,1017,11461,12773,6148,9307,9291,5424
-,12468,5821,1940,11515,1277,4558,5056
+,9052,6660,9706,5796,2852,10209,2676
+,7325,9331,6503,3756,12349,1598,9250
-,10379,721,2307,1403,10661,9776,8331
+,3528,1687,4422,3967,9228,3675,9156
+,3434,12431,11667,9598,9836,1124,6468
-,3604,6013,12815,10186,2934,1595,6047
+,1350,8689,12666,8941,3431,3430,12932
+,9317,6186,9370,12613,11086,11299,5954
-,12114,2095,4259,2560,3467,4259,791
+,4724,11489,12616,11020,9889,7792,5523
+,7449,5686,3286,6849,4944,8767,7571
-,5868,2755,7742,10906,11273,7579,3499
+,3235,12167,38,2866,6173,9687,12004
+,9636,5742,1640,5283,6387,1897,573
-,423,6228,2135,11498,6875,1807,9325
+,8997,7010,1732,3522,12382,2516,9600
+,9688,4065,11061,9106,8894,9598,1521
-,628,7813,4500,8432,2349,5898,12981
+,8761,9059,5840,8121,7601,2381,205
+,4129,11479,3190,2972,11282,6479,1705
-,6364,10554,3320,10232,11008,50,3353
+,12266,6875,11031,4146,9615,2317,5806
+,7544,10340,11824,10347,11354,2387,8535
-,3152,526,12731,5752,2342,9667,5275
+,9584,11918,1758,1025,1259,12759,2097
+,12896,2182,9504,4199,4601,4175,12534
-,507,6565,3587,10762,9367,3602,3060
+,10072,8472,5663,9968,11062,11549,2190
+,1979,3607,12489,7841,8073,12034,4628
-,3957,9990,5758,12931,10313,10936,6807
+,7118,6622,6922,5869,4539,12199,8208
+,683,1778,8488,4498,12006,12057,9274
-,359,5474,2808,11526,3166,8160,2224
+,5958,9187,1304,9402,2557,10502,11282
+,8029,12192,2379,10126,959,11284,1439
-,5345,6022,3638,5379,2037,3001,3843
+,263,8742,5097,3444,266,10750,12117
+,1483,9584,3162,8892,1771,6466,11886
-,820,2404,7695,5471,9202,4328,9994
+,4645,3026,3439,828,8947,7497,7416
+,3700,6317,11026,2852,818,7302,12033
-,5893,8302,12943,8094,19,898,6315
+,5636,9794,4978,6607,6689,1546,104
+,11007,3021,7605,11521,12571,5621,892
-,2781,4439,5559,5586,3749,12937,1738
+,1753,9525,56,5388,325,11176,8025
+,9932,3514,1693,552,11925,1212,6819
-,9219,8804,942,2591,2297,3728,1699
