OP,A1,A2,A3,A4,A5,A6,A7
+,3517,7432,10977,10020,5301,3458,9229
+,899,2132,6231,5533,6461,9296,6557
+,8056,2121,6148,5317,356,2552,869
-,3513,10513,9877,3303,7367,4462,1858
+,270,9481,2543,56,6332,2857,1415
+,9414,2712,1641,2614,1991,86,10946
+,7009,3084,12605,3439,9484,7677,5631
-,11917,3112,9013,11328,10886,12270,9251
+,5284,518,2882,2615,10760,11738,8320
+,5945,10807,2912,3604,6780,8492,669
+,8931,5860,6792,7651,9669,4773,6244
-,6493,1633,8284,9616,11175,10994,445
+,2675,860,434,8201,433,4128,10038
+,524,10539,7859,3390,8100,7218,4778
+,6884,11684,9301,7900,10817,1018,1565
-,2914,7642,5045,2936,6099,280,3748
+,659,5704,10991,937,4839,759,10345
+,917,1698,6243,7114,3725,716,4255
+,8831,12365,10526,3279,5308,111,4767
-,4078,5749,7218,8759,5903,219,12080
+,6888,10343,10585,4064,1710,1978,9836
+,1138,4942,11058,9891,12413,8792,8550
+,12803,5388,11692,5747,816,1675,2534
-,11664,7839,11660,5438,7457,11361,1764
+,8127,714,1867,499,6634,425,27
+,4874,12422,7821,12434,4442,2699,10663
+,1575,8751,7331,4397,10343,7722,9316
-,6196,12584,8926,3551,8904,2022,11048
+,265,12696,6681,10277,1410,11341,4941
+,7588,9110,5493,11376,8831,6229,11185
+,4896,12299,8182,10707,9934,2021,5343
-,12285,5094,11638,2768,12039,6273,12245
+,7037,9166,9488,12153,12670,6290,6623
+,2602,4677,1095,12342,4076,3575,634
+,385,11435,8120,8013,6408,12849,4913
-,12006,3402,4177,8669,12073,4843,2041
+,11523,12770,3477,3302,3001,12458,10599
+,1072,4060,1957,5594,4188,2497,12488
+,2891,1118,7386,10618,1965,10753,12012
-,12213,1093,8138,3740,5153,2624,292
+,2588,7069,836,7091,1029,12350,2938
+,7469,7456,3466,11598,10978,5087,2211
+,12353,9547,8343,9481,12179,7586,8898
-,6303,12333,12502,5975,11325,8518,9659
+,1555,11352,581,8747,12293,8386,8720
+,1560,7284,5933,2745,7919,3925,7582
+,2566,6531,4460,606,8916,11600,8838
-,8928,9002,495,4040,957,10885,11537
+,7952,12117,6257,9262,2007,2168,4886
+,3808,9116,3508,7675,10081,3605,11453
+,10717,3013,12816,5881,65,3287,11573
-,8257,8126,4079,3314,2315,9872,11648
+,2207,12736,6076,2795,1778,3919,9886
+,2804,6863,10282,12608,8475,3836,11926
+,1619,7400,9465,11702,9648,8300,1436
-,6393,11572,7680,7754,7203,10272,10380
+,1648,6294,5578,9530,11083,47,879
+,843,1441,3508,6954,10597,9145,5417
+,3534,12107,4946,106,4262,9743,5123
-,9138,10084,11970,5698,5735,5743,8550
+,666,3732,986,3716,970,8410,10394
+,495,3790,12099,9292,10215,8455,876
+,6447,11504,2973,6352,1177,1094,5026
-,6421,10665,4671,10655,1047,8700,9864
+,6533,7688,12718,4058,878,9889,2454
+,5110,10828,870,10836,4827,9487,4036
+,9597,3899,12638,3729,8085,5574,4332
-,7532,12853,3751,8790,625,7595,7703
+,6566,795,5645,5128,4778,8572,12567
+,3369,10568,7275,6282,10997,6118,107
+,12229,2946,7929,1774,12928,12194,9916
-,8488,6435,8729,9658,9797,1559,6218
+,2138,5985,8036,10855,7547,10677,10979
+,6581,5804,4461,513,12613,6373,4279
+,8045,1230,12880,6131,4986,10877,11732
-,10898,1978,8332,425,339,6353,1992
+,2459,5534,1981,8667,3159,7376,11149
+,8796,5025,212,3241,2560,4116,11933
+,2515,7111,11400,2582,11207,12722,9590
-,4932,4042,7454,3236,8813,2617,10250
+,3518,629,10342,7001,12680,287,4998
+,1457,8108,11029,1517,9552,12779,4862
+,4274,6508,3334,12829,6964,2949,4983
-,1054,8789,5507,10140,6012,1301,4429
+,9229,8812,3438,10601,1518,3340,12567
+,3789,11027,8129,7313,8158,3160,12716
+,586,8590,3641,12515,5177,7351,10285
-,12217,5955,2003,5524,5610,8722,12321
+,1032,2673,6520,841,894,6684,11493
+,5676,9685,12187,11092,952,1350,6082
+,10120,9465,6624,789,3116,19,7103
-,214,9688,1957,11540,7591,6131,3831
+,6009,8122,10641,3956,2116,3217,8659
+,2751,3692,33,3829,10994,9991,10201
+,1776,7870,6187,325,6007,7312,6599
-,485,11672,6675,11401,4295,4163,1484
+,11798,1148,10585,10477,11486,3878,7365
+,2714,12406,11387,7766,8086,833,6253
+,3436,97,11903,10867,7321,489,7795
-,10751,2310,10939,525,5806,1786,5915
+,6980,10820,3536,10920,2869,2464,3720
+,4838,2729,6186,4501,2981,12469,3430
+,4555,9569,1892,2377,4050,3166,45
-,10180,323,2392,3836,6322,4336,3241
+,79,4886,4559,12532,11368,6836,10995
+,3452,4382,2557,7781,7758,165,11645
+,3243,11489,971,1340,4962,12258,603
-,8633,25,392,4387,316,4012,5207
+,10613,6786,775,8892,625,12032,8792
+,3643,12310,10270,322,50,6583,10230
+,8452,3153,2721,11192,7643,6751,5380
-,8942,1951,12486,5553,2365,9323,9429
+,3006,2538,9833,10240,7904,10746,7973
+,10152,10536,3100,2988,6858,4432,2841
+,11248,11006,8799,10690,12502,2362,5142
-,9610,2072,7115,2097,8559,12752,785
+,6162,9512,10524,11012,5174,10015,8517
+,12639,8631,7890,4815,1592,5662,11720
+,1196,11470,3438,4253,6654,9886,8171
-,12049,10203,2512,4236,12476,3613,10140
+,1126,3634,918,7902,3622,9180,8621
+,8872,1604,2650,2506,11497,5222,6747
+,4790,5901,4188,607,8238,11798,2440
-,2355,3577,7056,2558,2520,12306,5101
+,995,9508,3521,11694,3775,9201,8815
+,9731,4233,4948,2883,3937,9739,7194
+,1429,4579,9301,389,7710,6585,8999
-,1817,10882,9989,5476,5559,9539,4235
+,12125,11727,10229,12882,5800,5579,9574
+,5227,10964,4259,752,12135,3772,9775
+,9440,8597,5518,12573,11209,348,2361
-,11616,9441,10416,4818,10667,2786,7519
+,6876,10762,4040,62,2541,11071,12887
+,3347,6923,10805,5249,2404,11941,7495
+,10366,10262,9854,6361,12904,7439,12220
-,12232,3108,10106,1545,4140,10286,5680
+,483,9604,6181,9489,8108,287,7294
+,5150,2455,11782,10831,10019,10275,4262
+,11829,1398,12735,2414,2607,4084,4627
-,6511,5166,4030,3448,6112,9318,6624
+,3208,4325,11637,3164,6014,11243,6389
+,10400,8184,3094,12570,5178,10537,7897
+,173,3236,5823,2482,3142,6506,7726
-,10185,6872,6302,2409,3009,4659,2317
+,8782,10815,2663,12708,12309,11037,12647
+,3425,3485,4795,4029,238,5564,11415
+,10078,8863,10470,12556,3241,1725,1959
-,9723,1948,9812,4288,11440,6946,5562
+,3943,5568,10777,8101,731,9460,12231
+,12096,3810,10246,10448,10581,10354,4015
+,9114,5429,11886,2530,8266,10869,2592
-,10421,1606,10834,4665,12452,10393,11032
+,22,5118,8779,3572,7408,8555,6348
+,4602,10117,10704,8177,10064,791,507
+,269,11779,5544,8252,1445,5351,4144
-,8929,1335,12264,9516,12968,5846,9631
+,3024,12414,9727,11644,4746,3927,6397
+,603,10733,480,10655,10215,8350,48
+,1845,1049,2153,9986,7467,5964,3540
-,12565,9992,515,12061,3079,6693,10497
+,6864,607,1525,6592,8401,8551,8613
+,10600,1998,10887,4838,2868,6126,6234
+,10127,10314,9094,4985,6283,10302,1457
-,9487,2656,7204,10601,6295,8200,637
+,8854,6886,4409,6435,2342,9611,384
+,7142,9042,5815,9815,2391,6985,9899
+,1873,5724,11119,9983,6225,5355,3228
-,10208,2074,9899,1128,6638,1902,5228
+,9004,8678,4537,5241,8496,7172,102
+,2108,12072,12703,1593,10993,8436,9724
+,3069,8506,4614,12160,5634,692,11363
-,5672,930,4545,11805,9980,8061,9829
+,4436,8997,5302,454,5708,753,1348
+,1883,10705,5195,6986,574,9479,2393
+,8085,5655,3104,3945,8734,3917,395
-,5769,11695,9309,5329,12159,9355,10344
+,8894,2966,10672,4366,9455,3860,10288
+,486,3364,9630,2030,3086,10874,11883
+,6616,5704,7291,1244,10941,3462,811
-,533,8848,345,1879,4225,6965,7386
+,11770,10648,8182,11156,5531,8928,12195
+,12486,8880,11010,4087,8912,1161,2867
+,12555,1863,2579,5982,9825,9472,8471
-,12382,11094,4723,10075,7057,3490,12443
+,2350,2113,1055,4381,2972,199,5960
+,7148,5566,10600,10305,7037,8540,7921
+,5013,9330,9587,8422,12941,3630,9267
-,2227,12821,4892,7922,2062,5600,12433
+,1654,1006,2210,12527,9956,10804,8314
+,2418,10701,8932,6055,5008,3272,2576
+,3154,1210,4145,7653,2944,1973,7507
-,8185,12879,11044,298,10648,10534,12708
+,8230,2607,4306,2680,10988,2349,1873
+,1685,8694,11677,4957,10596,1069,1486
+,10136,5090,6555,12442,11615,9920,8591
-,2160,10018,792,4341,10940,5725,184
+,6881,12531,10733,79,10816,3622,3738
+,10198,5056,4326,12018,10446,9992,791
+,10730,11824,1915,1109,11038,891,2368
-,1400,12915,9303,12420,12036,9633,678
+,11023,7891,10265,10372,6057,4399,5708
+,11738,5210,3596,5385,6008,989,8534
+,4490,4413,5542,3019,1141,3201,1818
-,3871,10606,10049,2527,7479,12455,2922
+,4552,1466,3987,3499,6408,8757,5131
+,12954,11741,8352,3841,8515,10843,5988
+,7468,295,8449,5143,5475,444,9556
-,4122,9774,2149,1588,9915,4139,1260
+,9719,4663,2948,6402,1961,1761,9174
+,5712,360,12034,7915,5391,7864,6242
+,4918,6898,10306,3565,10804,10335,12985
-,9747,10790,2708,8481,6217,5996,8733
+,4588,6368,3153,8614,3486,1380,10799
+,9762,2219,6236,12919,661,1326,6597
+,4367,12039,5374,6312,8320,3414,5271
-,4369,1180,11943,12960,7910,12342,6864
+,3363,9120,1234,1565,11291,8908,128
+,11210,2777,7517,6394,3790,6419,2350
+,9757,8321,11498,11566,9723,6108,12711
-,9884,7267,11989,9036,10040,2282,799
+,11520,3768,3552,11658,253,716,8927
+,5544,1332,6683,10041,3411,1066,10414
+,12990,12502,455,631,5103,9809,4307
-,6931,2816,1751,4142,4589,324,6634
+,1268,5625,12434,7231,8835,1813,8116
+,845,2139,11966,3903,3151,5208,10190
+,10808,2951,3262,4402,10499,4287,3582
-,5111,6168,146,3227,11716,2207,9277
+,3368,3266,5146,5109,6592,9336,10396
+,3875,8435,5012,5454,10556,3362,8358
+,11714,10882,12403,5032,12462,3271,5618
-,12418,700,8534,3231,4821,3413,8622
+,84,12,5450,10038,777,4177,7122
+,11369,4907,11855,704,10295,4422,9730
+,37,3940,2371,229,12737,9632,12833
-,6336,4525,10512,2336,1478,11301,7261
+,2536,873,5401,7703,1018,3883,5095
+,5203,7562,9730,6330,9314,7770,6429
+,3115,1787,6877,3998,12029,9250,7239
-,3377,10053,9024,3673,1912,3858,9567
+,3190,9787,7423,6453,1223,9367,10645
+,2986,830,540,12444,5376,1759,605
+,12478,9391,9538,10797,12764,9483,1409
-,3677,9201,9166,3041,1061,11059,7847
+,9735,10071,3288,1248,11074,11409,113
+,1964,7645,6643,2578,11480,1760,2143
+,3046,9533,11745,652,11755,11996,2955
-,10715,8876,7920,6243,2396,6088,11142
+,10524,2301,8018,4368,7928,1815,7341
+,334,12864,12702,10907,6294,4906,4315
+,3671,5169,9149,10374,12735,11973,8768
-,10707,8423,2175,7729,8731,12121,10372
+,7836,788,11913,5682,8016,922,295
+,2863,7651,7818,5365,1630,8972,519
+,12105,4285,8038,10748,2279,8990,6028
-,3210,4267,4791,1354,8114,5385,5803
+,7769,11746,10133,9214,11304,11034,9857
+,10796,10069,5110,4604,1926,359,1554
+,3987,12898,12872,2452,11642,2424,1520
-,10648,4684,11132,6093,296,1595,9067
+,9233,10268,10613,10457,9734,11036,5117
+,2862,10212,2120,8141,563,5369,1719
+,312,8331,8681,7181,2303,11387,10643
-,6427,12298,3786,12678,3392,3851,12362
+,7444,5167,3054,5946,3357,12434,4691
+,7111,4560,5206,6296,12136,10743,1286
+,2657,5358,5825,10117,5121,12821,8871
-,8144,11818,7262,7390,9407,4667,3474
+,1472,8914,3012,11498,8257,12716,10040
+,10087,8747,1634,3542,8948,11245,1923
+,4123,7733,9290,8607,6562,8353,11007
-,11031,1438,1452,4735,2427,9119,10873
+,10636,9640,6275,235,12441,624,11396
+,848,6901,7286,3515,10730,2687,1244
+,6479,118,11191,8967,4167,9161,7676
-,6129,5507,2425,1216,7689,11257,2264
+,687,9066,8508,11604,2683,663,3328
+,4507,5381,2174,12461,4631,4980,11712
+,12782,2827,9267,7585,3787,11073,7938
-,1067,10568,10380,1099,7829,5607,9328
+,4864,10981,11458,12256,4229,8869,6850
+,9621,5188,2904,3175,11594,11856,12506
+,36,10702,8154,7875,5871,9501,1695
-,3128,6650,10962,5111,858,587,1501
+,12143,10516,5860,5073,2456,11476,7481
+,5311,8428,9727,9566,5690,9946,3691
+,2932,5653,627,1684,7093,3696,2554
-,5236,8385,12609,4117,833,1848,2806
+,6019,4380,9861,1165,7416,9135,6499
+,7673,5308,6180,7525,10334,4698,1418
+,9505,10635,1621,2574,4879,1548,1601
-,1844,11192,11436,6539,12675,4516,8528
+,7202,10472,3361,2917,11734,8077,12627
+,3836,2949,5706,11861,11512,2778,10342
+,7543,9306,7004,3711,7397,7389,10893
-,12807,8756,11028,5676,10244,11860,1754
+,5663,5860,5507,11707,7751,9942,10687
+,1811,5028,1564,210,10698,10757,11415
+,4758,139,2386,10096,8106,9913,6778
-,11029,1942,8704,4340,12515,1807,10672
+,12962,6497,10047,9502,10563,8145,1678
+,3558,12702,4989,7916,5823,1725,6044
+,6965,11786,12839,8420,11628,10662,12720
-,12796,494,4003,5573,10962,8368,2300
+,3131,7959,9114,2841,4325,2011,3662
+,297,4028,8645,862,5829,12928,7561
+,185,10177,11026,12973,1207,10178,3485
-,10461,7368,1815,12880,12662,12135,8933
+,9807,1456,8215,2312,3759,4147,1506
+,4982,1370,2313,259,10987,10123,6446
+,8321,11179,2686,2100,6546,10860,3438
-,10571,7561,10830,3603,11919,1654,5329
+,2163,968,11664,2767,12847,4557,1208
+,6871,12868,6521,1405,2041,319,12593
+,1223,2248,1071,12576,7404,11439,143
-,7165,638,6094,2826,6841,5914,1196
+,8530,2964,4523,7779,9227,6571,595
+,8448,7198,8399,9749,819,1500,10221
+,11493,1914,5034,6160,8343,10960,12729
-,3519,10825,5397,3628,9944,11005,11070
+,11720,7194,8749,4296,6816,9376,7682
+,5775,11160,87,11787,10883,8859,3744
+,7342,3650,12552,10188,1863,1492,9864
-,5636,9256,466,8858,3849,11757,1361
+,381,9857,2233,12591,1515,5518,8204
+,3112,4565,440,2858,11583,2350,1501
+,3990,10522,4250,11441,3990,11469,6665
-,5717,10193,8389,5891,8469,6508,12439
+,5418,1603,9584,8601,7046,11127,2851
+,10766,11948,5597,7519,1671,3050,2900
+,8322,11835,10374,10628,12481,9481,1070
-,5206,3468,10252,6363,7211,8559,10670
+,8544,791,10028,1508,10740,11878,9669
+,7284,5967,5107,120,6773,9673,10279
+,2257,5301,5529,4805,5013,4,7380
-,8155,3652,6134,12161,6997,1154,10953
+,9209,938,8639,847,12961,11587,7833
+,11047,2962,9962,1600,9649,10627,5488
+,8562,10151,9648,3933,1998,11583,12164
-,6436,3702,2155,10968,10713,2866,653
+,8425,3825,12348,9850,11745,5817,11033
+,6064,1074,9424,4201,9477,1369,3604
+,792,228,11050,1039,5058,7986,12846
-,7386,8723,9731,415,5665,3561,4588
+,4935,10991,598,573,1294,9990,6949
+,1027,1464,12068,10643,7812,4063,12784
+,177,7970,8867,9309,866,8779,7734
-,587,11407,2568,5908,4855,1516,4557
+,12522,5083,1906,11498,981,6430,24
+,5827,11275,2005,11411,3152,8475,2098
+,5330,189,7059,5464,9932,10553,6528
-,6322,6830,9849,5754,265,1524,11621
+,12617,10400,4762,11045,12460,8415,3810
+,12559,3070,12291,8171,7682,7238,0
+,6026,11064,6650,883,1279,6243,9078
-,2763,10547,3919,7685,7739,8470,1050
+,1695,6782,11492,8635,9056,12043,911
+,9177,11891,2959,4703,7589,7044,6265
+,2254,6601,7174,8229,314,2486,7150
-,8931,5860,6792,7651,9669,4773,6244
+,11985,9066,1275,4701,2097,6566,135
+,11565,9801,12172,6247,10139,7751,3584
+,4432,1279,2563,11265,2197,2719,11972
-,5424,9144,10332,2655,11294,12535,12180
+,9145,2620,8921,1508,10163,3589,4747
+,5067,666,3074,8506,11370,6411,395
+,2068,1875,1094,7870,8604,585,3696
-,1088,10815,7471,10049,6935,2057,6712
+,1993,2364,11827,12351,5442,10746,11056
+,2256,4229,4789,9123,12845,12425,5387
+,882,3220,3131,8272,8956,8635,11736
-,7604,5217,2129,4576,11619,5093,6083
+,8684,10935,5582,1933,9595,1828,4005
+,7610,12032,2194,1705,8886,1719,1468
+,5972,4304,7544,273,8559,6354,2358
-,9590,11902,7949,8180,10416,9603,1105
+,11137,2985,7806,11557,4954,9331,4229
+,2008,9246,1444,10168,430,34,7361
+,2419,4009,7227,5893,5460,10606,9067
-,4933,12040,8927,8633,8412,10404,287
+,12265,12708,6315,3316,12220,1766,125
+,1517,11001,1737,6059,10250,11288,737
+,5245,4115,3714,11043,6166,9950,2660
-,6633,1803,4534,10977,304,2188,2181
+,7260,1408,5420,9879,1714,8988,10653
+,11070,5798,10063,3946,9002,7003,8307
+,3327,3405,7072,6579,7027,7469,2688
-,7932,4943,309,7899,6610,10972,4117
+,9385,10789,3839,9085,7908,9740,4101
+,614,3614,9780,7098,8644,7936,2551
+,388,1922,3455,12109,1959,7794,6784
-,1230,11793,657,6108,10102,2861,360
+,6500,12664,4044,6207,11849,10884,7818
+,7236,4041,4110,7709,4561,1299,5867
+,3432,4642,9209,7761,11854,7958,3699
-,1506,7178,5038,672,4274,9029,7247
+,10222,7748,1078,524,1788,6526,5027
+,7401,5235,2719,5289,8436,12379,2500
+,3176,11521,10330,9812,7293,10647,11355
-,12627,5142,5334,2639,7496,392,3235
+,3762,6082,424,5763,2869,7774,12743
+,7881,5318,10176,8007,12148,5873,8361
+,6692,10501,11759,1616,9392,6441,2596
-,1623,4879,4697,12496,9825,9378,11364
+,12020,6783,11255,11390,1558,12060,4891
+,4846,10648,1430,4772,3371,12473,10496
+,12965,6785,3034,4141,2404,3423,12697
-,5078,12658,4070,3063,7861,8295,2381
+,6982,4200,11502,5679,2468,5620,3498
+,9908,64,10551,2289,7687,12008,9990
+,9011,966,7973,462,7403,1574,11423
-,12476,7676,312,12155,3728,11816,7930
+,11956,802,7778,3802,941,11492,3435
+,2559,1425,135,9750,519,5116,12362
+,9305,8088,2134,3210,7728,8133,9693
-,8636,1217,10267,940,5760,4085,5189
+,9253,9882,4979,9308,505,8095,5265
+,9208,8811,2074,4405,1520,4063,11113
+,7321,6711,4178,5969,312,6679,11531
-,2736,11868,9932,6226,6158,7077,11505
+,2016,2231,8181,11439,2031,7456,10143
+,6407,7552,12441,453,11495,6729,7602
+,4339,7307,12947,2875,3698,12134,5159
-,2651,5397,4839,2254,7768,12338,6200
+,2182,2514,3818,5124,4922,11288,9409
+,7546,4731,2807,8915,4873,2803,11777
+,6193,2781,599,9696,806,5281,5551
-,7923,7658,12298,6906,10114,6575,5927
+,11586,4962,7868,10915,12810,2270,4849
+,11154,4989,6895,6866,3235,6393,3617
+,3586,8052,11110,9577,8331,864,8488
-,5093,9580,9064,9980,2477,3346,643
+,4244,3411,8887,9156,10626,8102,7282
+,2322,9974,6483,10250,2729,1423,6274
+,7183,1027,8696,8034,11489,201,12947
-,12578,11535,3824,5097,5723,10483,8951
+,608,4678,954,5361,3500,5279,9377
+,3531,9634,7504,10924,8714,5871,10640
+,8772,4736,332,7789,1091,9020,6575
-,10637,10521,9536,4833,7701,3781,7711
+,4764,1495,235,3021,6350,11056,1156
+,4654,7993,4062,6915,8014,8111,9720
+,5847,7342,2821,2402,12011,8922,11730
-,7125,3806,12348,7489,12069,4378,3199
+,9084,12491,5175,11584,12980,11478,1300
+,689,6131,4937,4662,793,12827,10305
+,215,1443,3238,11690,3663,11113,1437
-,12933,9449,11944,510,6173,10000,6377
+,940,8251,3098,4094,8553,4021,4333
+,3232,8190,5106,12739,4975,12925,4218
+,12404,11751,7431,4300,9420,1018,3657
-,8640,11164,4306,11011,7798,11997,130
+,2680,12260,3740,6364,42,11528,10893
+,5102,4649,12553,2137,10947,6623,8451
+,11797,8468,604,8010,2885,9525,6273
-,12160,12330,5600,11091,5638,7677,12063
+,8280,1739,2370,2901,9982,12944,5887
+,12694,3690,4735,9594,8972,1372,11414
+,6563,100,5090,5150,10802,1796,1977
-,982,10836,4415,5632,9202,11592,2369
+,8727,12476,3020,6713,3009,12768,11484
+,3787,3312,3339,2196,12483,2303,1058
+,9327,6570,747,11659,1011,8485,7776
-,9888,7804,12701,1456,1466,2511,10344
+,3601,2371,2486,2240,12708,1550,1214
+,1401,4569,5215,4558,9680,3063,6488
+,4355,3912,5880,9340,9705,4718,3193
-,6183,1468,510,3162,7884,8159,12560
+,1229,3059,2099,9208,6521,9664,11089
+,10599,12039,2172,9123,1616,4206,7893
+,10169,8259,3407,4958,1511,6068,2478
-,6880,2127,2640,8230,8446,8602,6771
+,6626,2464,5602,2036,2405,6360,10186
+,6681,9169,1615,7184,11951,2963,10482
+,5905,1203,6107,2171,12008,2016,4594
-,3794,1448,11717,9603,4569,2440,5795
+,6984,9749,11886,4711,11215,5924,7977
+,6942,8087,2609,11796,963,9172,9074
+,1281,12041,5808,12697,12047,3041,7021
-,107,1361,8540,10337,5301,9767,2630
+,4311,7032,502,7348,5236,753,8391
+,8132,11063,8673,8479,5408,11120,5270
+,1255,3105,5011,12184,12148,7356,12802
-,6447,11504,2973,6352,1177,1094,5026
+,9320,8206,5302,3912,2792,12634,9341
+,3106,5572,6301,9953,10374,5301,7101
+,7459,6528,2992,11272,4906,9852,9001
-,12716,10313,10374,3500,552,1760,8086
+,12343,10168,7744,6957,9572,9253,9933
+,1583,7972,815,7160,11120,11714,4493
+,6697,11937,2315,7540,6582,9811,7950
-,6751,7651,2586,10086,9418,1555,2574
+,7704,4161,8727,10826,1530,8299,10695
+,9118,10418,4618,7755,5937,8045,6213
+,1872,12471,6109,7517,9508,6665,8870
-,4282,10340,3891,3174,8135,10612,11720
+,12610,11010,577,4595,3750,5659,3005
+,1242,10736,12879,9743,12251,4750,7017
+,11459,6697,3209,5169,2241,8513,782
-,2602,4677,1095,12342,4076,3575,634
+,3714,10637,4092,5309,12053,989,593
+,1736,2436,859,8416,7526,8577,6021
+,7000,10992,6290,5456,3979,8398,8059
-,7752,1523,3104,9113,9285,3489,12843
+,3049,314,11313,6053,2971,3735,1874
+,7959,12352,2511,4112,2732,2693,3893
+,8208,10880,7985,3237,9412,8168,2142
-,10447,2905,1210,3486,3908,2841,2122
+,2568,2323,12652,12873,2015,8618,11313
+,7755,10029,879,7777,1113,102,3163
+,10319,5038,1681,901,5489,11547,4702
-,7989,15,8672,4212,6341,9175,588
+,189,6307,1349,640,6674,8489,4242
+,10016,3232,1687,4672,1427,6498,4201
+,7387,3663,8287,6634,11185,9541,3363
-,4917,10099,11537,7388,7244,10014,5808
+,5375,9338,6570,753,7506,1566,5210
+,9666,3334,9429,417,12630,12020,5000
+,4729,5082,4954,4978,7940,6603,4963
-,5754,9157,6357,4492,8627,1468,1074
+,3279,1220,7155,12774,5931,1106,6492
+,3509,12733,1242,10148,12711,8989,1539
+,4761,11119,8845,7184,6923,7831,11018
-,8829,5073,12422,10792,9128,6052,5611
+,3735,4043,10989,11691,2622,8652,1152
+,7721,4490,3987,534,11657,8146,11871
+,3707,6360,7016,11229,12801,5539,2929
-,11320,2694,4408,11826,3591,3519,8719
+,5532,3935,7616,12545,1868,1962,7793
+,9350,2271,4644,7858,7459,11419,5038
+,12871,7748,3750,6381,1629,11421,12350
-,848,6901,7286,3515,10730,2687,1244
+,2382,4615,6167,12797,1184,10769,4623
+,9334,3974,12094,8003,8394,9654,9927
+,7036,5203,6306,11338,9908,1180,3788
-,9757,8321,11498,11566,9723,6108,12711
+,1512,833,3835,12082,9802,11153,40
+,6031,9651,2546,5338,3807,3782,861
+,8886,8582,8116,1419,1534,1688,11172
-,6042,745,10676,784,6579,1860,8261
+,6508,1098,6392,1723,5892,3298,8430
+,9189,7165,10622,3457,740,12526,4085
+,2245,6305,2219,7437,6260,12781,8921
-,11091,130,8030,4890,8362,10559,7027
+,3627,12288,12040,7750,9474,12050,6546
+,11819,767,10379,1789,5903,6890,3964
+,10992,4492,10700,5631,7498,8579,8399
-,4199,4458,11020,137,10826,8335,3966
+,3254,929,2,1016,3252,5985,850
+,11267,6920,1164,12610,12711,90,1658
+,4974,2305,8506,12163,9750,1017,4104
-,872,2550,6650,9953,7791,5370,12233
+,2552,2918,9054,9344,8729,7951,12083
+,6032,11696,11598,12044,11566,11082,10440
+,8875,1920,7172,12973,10820,5101,6231
-,7784,5489,11074,12463,9490,12658,7345
+,9496,2071,12515,11591,10255,6045,5274
+,2773,9306,8361,7703,5457,6187,5260
+,9181,1522,5153,7506,12288,6926,12681
-,9390,11896,4907,46,5029,5578,11144
+,4568,9833,12279,1621,7955,5253,5671
+,5443,8161,10633,12436,928,13000,463
