OP,A1,A2,A3,A4,A5,A6,A7
+,7739,12668,4053,11702,485,3550,12862
+,977,9317,2340,4618,2036,5668,9228
+,8729,6454,1586,3761,9747,8437,7666
-,4709,7639,9786,9840,12405,11526,1710
+,12610,8702,2192,11947,7445,6594,8218
+,5209,10555,9169,3300,12471,3710,3671
+,7381,9349,7598,945,9431,3593,7389
-,6756,11619,4330,7644,5337,9572,4552
+,2317,2800,4699,2366,1757,7039,856
+,10721,9396,7366,3755,6971,9439,11542
+,2423,2112,10670,5653,938,11080,5159
-,1641,8776,7637,4289,9528,9188,12237
+,7332,2135,5690,2431,11935,3860,8532
+,2009,8047,8773,9172,5646,11480,3306
+,2067,9464,8430,9789,2449,10399,3891
-,5112,4761,8593,2118,4965,11137,12744
+,1125,3727,3721,8019,5049,3964,10900
+,2433,4288,280,2991,8264,5690,8261
+,10832,4951,9366,7993,1150,4353,4022
-,5035,9254,303,4831,9072,8866,250
+,4086,4524,5953,11291,2992,7526,9969
+,7001,3047,11724,10450,1716,9504,3793
+,10598,437,4561,12475,4630,12315,11236
-,7176,6547,10404,1022,5876,4518,12826
+,6713,282,3420,3038,12154,10312,8661
+,4853,12564,8273,12505,11632,10043,6792
+,11778,12200,2342,8275,300,5807,9253
-,655,743,1395,8593,4531,3606,10727
+,9393,9729,6997,8699,3367,6008,7093
+,12586,1500,6033,5397,12971,7344,5962
+,4720,2894,12227,9652,10671,5470,7682
-,12525,10811,5408,10665,32,12200,9474
+,10182,5364,4073,11290,12197,3304,10516
+,10100,6390,360,6173,8850,3993,9119
+,9715,282,4920,2489,899,8268,664
-,662,10473,99,2297,7296,7820,7048
+,1737,7389,6352,11328,10665,3985,4465
+,1778,891,3558,12860,11180,3356,3657
+,1839,4854,10548,7089,11549,8106,635
-,2753,10612,12675,1432,6138,4235,6785
+,2222,7543,5901,4641,9183,4238,12912
+,5018,11642,6515,1227,9088,6374,10848
+,6839,9328,1629,7276,6835,6436,473
-,5218,117,12848,9781,8758,8153,2102
+,3255,3796,4740,6871,5324,4849,994
+,6923,9296,2753,1905,4565,9775,3289
+,3619,4829,11332,6220,9005,864,8674
-,2713,2862,1134,12416,758,2271,10979
+,10372,6803,12886,5302,12731,8251,9554
+,10933,434,10106,111,10710,11476,6469
+,12775,5732,2198,8508,11433,1128,10359
-,12580,2708,1857,1532,2559,11762,1125
+,7888,11977,11008,9812,12345,2659,12594
+,3976,12800,10152,101,7968,12437,7788
+,7625,2219,11853,10983,7384,10932,8326
-,4388,12461,3102,10024,9210,6569,1072
+,6284,9774,1450,11208,8698,5000,33
+,8324,11483,8891,2238,78,4965,3049
+,3154,217,7456,10027,7484,3858,11891
-,3110,10061,6036,11530,309,11433,10494
+,6400,7690,11121,4310,7833,5262,6533
+,1949,768,11609,12414,4646,5466,6401
+,4916,812,9891,7836,763,9816,3627
-,189,10150,6501,2341,11511,981,5026
+,2085,7204,6160,4974,3132,1734,11451
+,2845,12994,8432,10980,1260,7032,1637
+,10622,6873,3038,9303,3527,6329,3324
-,6150,10108,12517,9119,11796,2218,6245
+,9291,10793,7104,3109,11279,7388,2412
+,12557,10898,5417,12925,2960,10561,5212
+,859,9963,7031,3087,11476,9355,5952
-,3734,8417,5493,12703,717,2947,1163
+,6958,10955,7093,2612,9453,4350,6531
+,6216,8268,8976,599,8279,4542,777
+,111,9391,6517,8209,10988,11123,3048
-,1331,10741,6218,6257,5918,11770,8927
+,11831,7643,4090,858,10396,848,4321
+,709,4661,12181,1602,3063,12576,7051
+,7157,3330,9038,11109,12481,12238,12608
-,4451,8803,5339,10116,4722,8057,2900
+,5041,1983,9028,10521,6943,11740,8026
+,6384,7884,6571,10787,12735,11097,2642
+,7375,10585,599,10944,4348,5382,6791
-,9511,9723,1082,6679,4084,7754,12893
+,5367,10092,3472,6287,2459,1784,6278
+,4509,687,11046,7743,4512,3259,807
+,8897,6894,12791,5470,2076,5702,7891
-,2800,8027,8681,10463,7801,4213,12023
+,8413,1343,3939,2807,12332,693,3878
+,7082,4203,11539,908,12167,2978,8998
+,1612,3075,6275,7366,2037,1241,3897
-,2280,7245,2086,9036,7974,1645,8020
+,8265,11849,11287,8160,9527,8966,6080
+,993,4539,2374,2394,1544,8646,3147
+,8868,6757,10603,6885,12381,1979,8670
-,11030,7934,1878,5339,6774,2753,12730
+,9659,2534,12072,236,3219,8871,11654
+,4049,7734,8333,5745,3749,241,1894
+,5114,8193,8250,4673,6014,3707,6171
-,521,2494,8802,15,9177,12139,2902
+,10512,6878,2836,3931,3707,5168,613
+,12874,7603,7009,11472,5922,7953,10613
+,2534,7761,2862,659,1124,11940,6677
-,12530,9274,6119,11564,2074,1565,5315
+,2034,761,2801,1655,1675,9579,6057
+,11899,2108,9755,12562,3412,10999,9074
+,1627,100,8363,6096,4158,4464,4912
-,671,1403,4111,4912,443,5304,8253
+,4365,11202,8458,5817,2850,5611,9698
+,1421,12682,11593,1770,3630,947,2561
+,147,10262,8359,8226,1883,7827,5965
-,3815,6085,156,390,10251,4049,11466
+,4371,334,3241,915,11120,896,12586
+,8288,6466,3592,9798,11623,9350,5067
+,2926,7041,4661,3790,12217,4451,7196
-,12840,10923,3798,10259,3743,6706,3511
+,8280,1842,5311,7683,4247,4433,8867
+,12992,9764,9271,6688,12795,7047,5722
+,8994,3563,12362,8814,9457,362,10702
-,12739,7635,11892,9134,12135,5701,12805
+,3027,4218,3338,1364,12422,12829,6432
+,2601,10157,7747,11594,3906,4993,12096
+,2499,7182,2307,8932,4829,9072,5161
-,9393,9729,6997,8699,3367,6008,7093
+,4654,8811,7162,8078,5260,12087,5801
+,1427,12822,12254,8713,5116,6587,1447
+,8396,7510,10346,11806,6868,11697,6811
-,1483,9513,11476,9265,6720,4490,5171
+,7045,12299,2997,8931,9716,4181,7477
+,4292,599,11840,1049,4923,985,10040
+,4311,2408,2197,4437,5193,68,170
-,7767,1525,423,7288,10244,9638,5478
+,5624,8351,7450,12976,5317,5956,3609
+,346,6169,1894,10402,4610,5199,10509
+,5382,2035,598,7274,1743,11549,8961
-,447,3808,12353,7813,9444,3216,281
+,1372,1104,3647,6108,12226,2318,7861
+,3294,6186,4663,10241,1192,7268,7013
+,10118,4553,12242,4617,9540,11973,6843
-,9745,2031,673,3755,6575,12208,0
+,350,2264,8738,3281,10177,10472,1830
+,8468,10822,5128,2046,5817,11708,7895
+,7344,9321,12529,10639,9953,653,9464
-,7496,177,1190,5942,2786,3407,4184
+,8900,7402,3345,4894,295,6461,1479
+,3737,1738,10790,9031,1801,7274,11724
+,5667,4360,11189,9795,4108,1956,6040
-,11590,9950,166,8500,365,10769,1153
+,3408,7695,5261,6437,1637,7855,4409
+,7253,10445,78,9589,1948,11616,6104
+,84,12855,11208,6498,10322,2251,11788
-,8000,4980,3048,10282,10604,2934,5870
+,1389,2628,302,785,12990,6851,4370
+,8596,6667,7092,8101,7194,3786,9121
+,6005,4445,3206,4881,7363,8978,8662
-,11593,3637,9825,4693,3931,8595,9969
+,10244,9566,439,1100,11383,11996,5810
+,8276,10463,10958,1777,7785,8679,8024
+,82,11709,11971,2978,10827,6575,11836
-,1620,3973,9259,1733,8943,1430,2591
+,1502,2307,3693,9432,2535,2283,9797
+,9232,4335,7717,9554,4691,1392,3257
+,5745,3199,7859,6410,6560,5978,7847
-,1965,575,5002,10255,5468,3743,209
+,8615,2736,9884,5212,484,12293,10968
+,1802,12349,2493,8425,9748,2111,3020
+,697,9099,5833,9637,2868,6066,5839
-,1424,6774,2759,7708,5902,57,11243
+,11183,12876,7481,4520,12178,5024,3636
+,6108,6306,6361,9136,168,4209,5118
+,9886,9360,8446,2561,2303,207,3613
-,7577,11390,8004,7807,2424,6429,4078
+,2439,8008,7415,6776,8552,461,368
+,1744,12011,542,10604,10055,6900,2779
+,10726,10520,5817,10395,12854,9015,11770
-,827,11379,11450,1861,6209,12732,9422
+,6895,5137,10191,6475,1343,5750,8814
+,10486,9666,10756,8413,1935,10697,3324
+,3800,9307,3688,3644,7401,7668,7596
-,2434,6838,10634,4773,6270,8657,548
+,8051,8386,4051,8695,11590,2731,8183
+,2700,6646,10884,3474,7969,675,2209
+,7040,5826,6208,7727,1937,7297,10879
-,12031,3408,5991,7606,750,10673,4372
+,1872,9107,7460,6139,6783,3,8011
+,846,4252,5229,5785,5831,394,11648
+,935,11023,11523,7786,11868,4656,12369
-,8766,9335,4488,6013,2622,430,311
+,2200,8492,9203,11366,9742,5924,7066
+,7065,5422,12151,10126,12976,4950,11378
+,10454,2826,3518,10092,5286,3401,7907
-,6498,10296,3018,12471,7576,5474,1391
+,2511,4133,2536,2934,12506,2143,4190
+,837,1458,11355,2583,9871,1194,6319
+,10382,10558,5351,7187,5577,3649,6243
-,9300,10675,2220,10318,3131,10646,12134
+,2457,3787,2028,11979,12451,6512,2399
+,12008,7564,3766,5780,841,10656,11922
+,1212,1679,10489,9781,9246,8688,524
-,6697,3616,8964,7642,3506,7312,6785
+,559,10553,6105,8589,4092,5428,5528
+,3038,9948,2563,1106,3866,3565,6171
+,4644,4056,5934,4058,3267,4253,1016
-,2793,8575,4718,5776,8703,3829,2946
+,11482,1505,7284,6008,9235,8952,7192
+,11992,10351,8639,6000,3543,12287,12400
+,352,1678,12564,4596,2875,10378,315
-,10539,3901,4085,9035,4458,11385,383
+,11074,5836,1619,8921,3588,2680,11703
+,502,6852,11970,11212,12927,11740,4908
+,950,8326,6831,458,11294,1524,11620
-,10067,11006,9884,10558,5000,2486,8457
+,6843,11660,6646,6605,11760,5659,4803
+,8551,1755,2723,6004,6329,11812,2691
+,12158,3109,4658,9363,8356,12565,2443
-,5594,3137,12459,10893,7762,12490,7312
+,10197,5196,12338,12071,4890,12137,12289
+,11236,1032,7621,1598,8010,4277,3343
+,8937,2737,7536,9164,12122,3698,10862
-,2643,11931,6733,12929,6005,11338,9847
+,9325,4937,6516,9683,13000,4030,10879
+,11187,2348,4022,1313,9341,7901,3631
+,5853,3417,1926,4813,9024,6109,6095
-,3219,4605,5354,12607,12358,6533,7032
+,10924,9949,11733,3634,10188,1817,6630
+,4992,8578,1781,9124,9796,7067,10964
+,5361,8192,2838,6954,2086,9035,999
-,477,64,3891,4284,4203,10447,9433
+,8299,96,8833,8343,6594,6862,3590
+,12989,7221,3457,11352,9238,11272,7978
+,10550,2323,6829,6342,5402,3463,6807
-,2494,5554,6143,4802,9186,2799,2475
+,5394,11655,957,1996,6144,11973,6059
+,10688,7161,11976,9917,936,10822,12445
+,10579,10177,105,11296,7439,5664,6406
-,8248,3198,4943,10482,9692,3425,1200
+,1754,6143,9938,6077,1935,9369,8474
+,9476,4368,3538,1683,9366,1091,12389
+,10214,8450,7009,5446,3951,2790,7969
-,1381,12384,3641,4551,8445,4292,9325
+,88,11062,605,12885,10803,2139,11925
+,9076,1851,9727,10483,5064,10896,5465
+,12495,3500,10498,1208,10200,610,9421
-,12755,7162,6665,3885,12824,2565,10793
+,9811,2853,884,9847,11662,8328,9888
+,4041,11785,10844,11661,1340,12181,8826
+,1283,396,9425,7850,6020,9713,8635
-,1628,1407,5302,8497,12537,7303,1617
+,7817,9617,1205,9472,10321,2417,912
+,12865,7982,3546,2807,8504,5017,10709
+,11263,10198,589,7505,8252,4737,12325
-,9483,11846,1121,49,4700,4132,4399
+,6494,9914,1556,545,5385,10153,297
+,12500,606,6588,4073,10979,7554,7771
+,5665,6178,9704,5647,2197,7120,7721
-,10923,3432,4148,9219,12122,5815,7118
+,435,10686,4734,6672,11343,9368,111
+,1200,6286,3167,7179,3205,7561,10681
+,751,7322,1548,1819,3039,2978,10991
-,9853,6096,3447,3483,3046,9291,10496
+,6341,1868,8452,10463,6515,12732,11069
+,6248,9390,1326,4325,7352,12396,7267
+,2577,6288,5696,11981,3338,809,11577
-,12849,4915,1572,6945,5622,5764,7855
+,11615,12100,3562,3454,10127,1734,1822
+,3829,704,8596,1675,1707,11459,4476
+,10258,2736,3991,10391,2347,4514,6900
-,11936,11260,4982,8449,12637,686,5704
+,1668,6957,1926,3554,6549,7304,10185
+,11674,11191,1909,6865,2521,163,10692
+,12004,10430,9374,9818,9080,12051,9344
-,2823,11206,11391,7707,1927,700,1985
+,2109,9841,2554,8956,7464,7520,7551
+,9421,6529,7571,4610,12409,11475,11863
+,7657,1183,2237,6196,9042,2114,3520
-,8620,7271,6980,8731,1244,4778,2223
+,3716,11925,9626,4365,7599,11071,12712
+,4687,8746,2200,8813,7711,2012,1392
+,9305,1169,9293,1467,2394,12774,4728
-,1344,8597,8304,5504,3430,4069,5721
+,2964,5843,2250,1290,4871,3813,7254
+,962,10495,4237,316,936,1336,1971
+,8824,1400,5057,4539,3339,7683,11847
-,2287,3183,4895,2057,6865,4661,4503
+,11923,6800,5990,12247,12210,613,9868
+,6374,2974,114,1144,4370,12060,8843
+,10611,88,7027,6076,1185,8748,1250
-,6586,4789,2660,8236,5983,10394,5075
+,2057,4122,2682,11793,9235,6394,2618
+,3877,10420,8939,10769,8584,1023,1391
+,7174,626,7624,9474,9598,7666,2441
-,5379,7571,9661,1606,11310,10291,12120
+,2986,1111,10881,9773,9928,7621,2285
+,12413,2627,4483,9171,1525,300,3279
+,9466,3126,3793,1008,8780,6464,11332
-,1845,4556,8055,4065,4547,5460,2848
+,2164,6888,4188,2409,5930,3690,5307
+,2405,10264,10570,4326,4202,12940,742
+,9702,972,11307,1985,10759,725,11556
-,1152,2830,5016,9174,1792,2577,6042
+,3518,10532,12810,10918,159,5039,2442
+,2629,9715,1430,8072,5895,3362,4716
+,2828,8433,6136,10954,6537,10500,6738
-,8801,2546,5696,12776,5973,8285,2672
+,1909,5131,5355,9399,5167,8589,5984
+,3356,8920,7536,6432,8798,1795,4172
+,11999,8363,1274,5435,9296,10682,12699
-,1465,12025,4774,7219,6284,797,6520
+,5700,2127,2437,4014,7642,8461,12221
+,7255,6408,9477,6830,11148,3811,12271
+,11743,5241,7607,3544,8184,3941,6386
-,8398,1343,5958,1379,1847,1081,10943
+,944,846,6839,1283,12114,11663,9541
+,8971,12652,6093,5468,2646,978,5671
+,4659,6429,7520,7790,1016,4996,2456
-,11867,642,5479,12160,1905,5770,12156
+,8357,4478,12719,4952,2133,7979,6691
+,7477,715,8109,6082,11977,3741,10539
+,3818,578,1207,4870,3576,6457,5228
-,5251,2841,8752,9518,8196,8922,12706
+,5925,10229,2672,3429,9508,2278,9
+,1842,10287,1669,8034,1918,204,2489
+,5405,5017,8368,6644,9422,4716,4313
-,2605,8098,2755,1339,1451,291,5467
+,3291,3557,9879,4974,3826,2742,8162
+,2245,7620,4032,11561,7752,1092,1077
+,12011,9393,8319,6427,8287,4517,370
-,3419,6854,4976,12140,5449,12376,5901
+,8113,5407,273,5754,10338,2348,1168
+,9334,9660,5014,864,6281,9688,4483
+,3307,6513,3455,3233,9112,12947,1326
-,11529,2783,3730,5831,8339,11086,2427
+,9527,1681,4077,7096,6363,12569,8180
+,3012,11531,12711,12852,7392,4367,11825
+,6864,3998,5899,5547,12661,128,3354
-,3500,7054,9067,14,10608,10387,10151
+,9687,12783,5393,10964,9091,8940,2408
+,9229,1010,5636,2798,6595,8308,518
+,10558,1812,6954,7115,11383,1185,6600
-,672,10255,5752,10829,7498,512,7909
+,8350,11562,5597,3911,12330,12974,7303
+,8782,3424,3196,1566,816,5568,11327
+,12636,11104,4121,420,12563,2908,11799
-,856,4139,7456,424,8227,10011,11245
+,12075,6678,7016,10201,3609,7930,2335
+,3872,11938,4912,9309,1179,8913,1913
+,1401,2394,5508,6150,9600,453,801
-,11245,11143,3735,9948,4568,6897,11269
+,4400,6202,5514,7010,12976,8483,7391
+,5480,1882,3802,7749,6322,1412,6122
+,2033,5868,3818,9028,2839,6067,10052
-,10486,9666,10756,8413,1935,10697,3324
+,11444,7048,4837,10364,12693,4241,3420
+,5151,4476,5952,9146,11190,15,2626
+,4036,8978,10022,5238,4933,6062,10311
-,11566,6361,8034,3435,8293,438,440
+,8587,6334,9341,12937,3201,7207,5895
+,2543,6229,12309,3573,1011,2830,5022
+,10950,6767,6351,8339,10192,4710,12983
-,10454,2826,3518,10092,5286,3401,7907
+,9630,8369,12412,5622,694,1657,4035
+,7748,7000,10002,6396,11699,3458,5025
+,9133,9575,5365,3582,12340,1600,12475
-,1574,4438,9997,9752,10138,9170,3869
+,4487,11237,8955,4596,10265,5061,7136
+,1488,138,1748,7297,5680,6220,8847
+,1171,952,8868,209,1960,11794,2002
-,10390,733,6577,706,1756,8770,12732
+,8659,6159,11501,701,4889,6522,6012
+,97,5696,3189,3425,8736,150,12815
+,6842,6789,6643,6369,4632,4425,3264
-,5947,7897,3406,12596,10177,8551,6602
+,4431,9525,10898,9068,4063,6448,10359
+,7779,4200,10490,6912,5885,10265,12229
+,10955,8668,3715,7082,11240,693,4930
-,7958,1715,5060,5026,1076,9798,7519
+,11013,5081,6567,5002,12673,9483,6176
+,8329,9493,9389,7238,7369,3360,9828
+,9398,11342,9501,7231,4505,6861,12915
-,4755,9139,6484,10165,244,12096,4990
+,6135,2922,10388,7219,12056,382,12498
+,9012,2326,8835,11360,11638,9345,811
+,2053,6696,12662,9366,11647,9701,5643
-,5368,9377,11308,5167,10498,3859,1514
+,5341,1814,7923,10352,342,718,12310
+,3577,5622,7971,5608,7860,12835,5110
+,9180,5857,9328,8678,4026,11799,2750
-,7717,7095,1947,2135,6714,3045,7218
+,4009,5364,12311,258,3281,10118,10755
+,773,3316,5448,4596,10801,4882,5265
+,9952,10289,8204,8105,2237,8172,1808
-,12586,1500,6033,5397,12971,7344,5962
+,10252,2024,8972,8644,8899,1598,3361
+,7778,6459,78,3652,296,11827,2496
+,12070,11196,7797,1835,10900,9756,7051
-,696,6060,9672,5095,1731,8591,4680
+,4579,4153,6730,8486,11813,12976,2673
+,1660,3865,5656,5910,3995,6072,585
+,11212,4064,3647,1254,10272,3587,9599
-,3150,10365,2917,7418,9836,11520,12221
+,7743,4602,7704,1812,11230,10759,4505
+,6443,3351,3465,7916,5277,4658,9069
+,3985,3267,12386,4359,7029,11279,4553
-,11515,4439,5115,3884,10196,5321,1400
+,6865,6909,6728,5519,10031,1973,9178
+,8704,5107,5714,1653,5893,9698,12572
+,4045,4004,7333,1071,12792,2282,12712
-,6120,11211,3194,1473,8496,7743,11784
+,4497,10971,10252,2477,6409,11458,7416
+,2115,8638,3630,2012,3822,5822,2746
+,11868,12426,12103,1278,1651,10889,7125
-,686,3803,2527,7209,9930,11220,6846
+,10761,9522,1952,11500,2824,1703,1644
+,11961,10683,9045,1575,910,2932,3565
+,4148,3329,11966,5448,6752,1615,11509
-,1236,5430,6545,3717,10044,11349,9360
+,7580,10484,8253,2117,12764,1705,11265
+,12531,6514,2737,836,11942,63,5872
+,1922,4693,8986,7880,6955,12340,1073
-,12541,603,8661,4773,9956,7460,5689
+,7631,5143,10828,2410,2016,3557,12877
+,7548,8070,4938,430,2121,2284,1586
+,1551,6878,400,1610,7584,144,3196
-,12521,10576,6682,10035,6469,8334,11475
+,9467,9680,4458,910,1776,717,6833
+,11499,2763,6678,1245,10950,1163,2805
+,8133,6081,7670,3765,3065,6147,6442
-,9616,11088,6870,3527,2507,11691,4683
+,3050,8200,5992,12685,12103,5499,6623
+,2506,7924,4091,6982,9626,2074,11876
+,934,8210,11970,11383,10855,3643,5641
-,8255,4377,3189,6996,2580,1937,3688
+,4492,3494,1202,3279,4931,1076,9486
+,7017,174,3288,2967,12008,4182,4513
+,2979,2283,4976,6699,5669,1738,6869
-,9047,6089,9532,7316,5753,3959,1613
+,2362,5055,12894,1388,8432,10567,3333
+,8024,7878,11301,7171,5146,1361,9140
+,12223,10839,9704,10612,12856,3812,4474
-,9603,548,10773,11535,6926,3580,8623
+,5854,9151,5886,2902,11949,2120,9011
+,10017,12729,11725,1466,4257,5818,1953
+,880,4589,2238,6630,6347,9553,10968
-,11513,3564,7461,5620,226,10605,1129
+,9349,12256,4943,8101,8650,958,9077
+,9822,6905,2513,5761,11223,11985,3685
+,1293,4365,6405,12880,433,2424,3495
-,161,9325,6033,2837,10382,4098,6750
+,7274,2717,12647,7529,7795,11696,10027
+,1461,2240,6548,11106,5910,6155,5112
+,12082,4136,4408,354,9715,2563,6399
-,2563,3359,9312,1431,9595,3609,2296
+,11889,3597,11819,3370,9335,1413,11820
+,9526,12244,2781,3327,6945,10982,4108
+,9432,7706,12747,8062,7525,1586,3975
-,5818,1559,11025,12743,4139,12674,2565
+,9277,9396,1587,6882,4352,3543,12714
+,6134,12331,1341,9714,10234,10215,8812
+,7760,11660,664,5848,5474,10585,4797
-,10145,7419,369,8489,9679,6566,1188
+,6300,2618,10572,7285,428,10490,5742
+,8736,4257,7442,11961,3368,6460,10406
+,5273,11186,2874,2211,3851,2195,801
-,206,2855,7540,6949,12806,4327,11963
+,4768,7498,9793,12953,8614,9424,5852
+,10345,3591,5380,4784,9132,10794,20
+,12996,1331,9296,11762,9721,2731,7769
-,7710,4631,8827,3102,5385,17,9942
+,1462,12842,2105,3414,9716,11006,1561
+,5220,11488,7618,2065,11901,9529,4493
+,8780,9651,6684,2981,10230,10322,5114
-,4016,8206,8951,11811,311,2942,4764
+,11854,6270,12440,1393,867,5185,12198
+,9660,10226,5739,5680,12656,10645,5181
+,10280,4248,648,1744,12644,2286,726
-,7670,3012,4721,10985,7760,5163,8710
+,4299,2050,3505,5522,4950,424,4455
+,8308,11341,1675,2522,368,6178,3397
+,11737,7082,12305,2489,11840,1056,4498
-,7566,2042,4326,2596,7986,4408,2979
+,11397,4914,10765,322,11689,8395,552
+,3489,4068,4714,418,2044,1196,1296
+,8048,101,4574,2313,10429,9349,4491
-,1442,11463,3972,2526,1480,10692,6868
+,10824,8042,6956,1485,11507,10027,2057
+,382,8196,7752,11329,805,5746,10896
+,8203,7792,7559,987,7474,8278,8073
-,12196,9729,6209,10307,12934,10649,11975
+,10859,7631,7979,12104,6107,9157,754
+,1204,11350,1737,1054,7566,7480,12226
+,3305,10383,4243,8777,2408,11493,1634
-,4872,8072,10677,3516,3896,9318,8488
+,10935,9943,4172,11251,10236,7652,10627
+,9259,8869,12061,189,784,7700,10299
+,2873,11911,6042,504,4842,11534,237
-,8099,12474,3292,956,5254,3833,10852
+,8289,7599,8642,12213,12296,4625,2554
+,6109,3380,1859,11729,3731,6714,8721
+,3784,9168,11449,2577,5586,11207,2321
-,7621,2805,12268,10681,11839,9320,6028
+,12249,4625,1261,4322,9210,8075,3423
+,2171,5962,2795,414,4101,8571,3085
+,4102,5171,13000,9354,4070,2421,10323
-,7312,7591,10033,3464,4506,12698,4660
+,12855,7829,3866,5535,1002,8915,958
+,4850,3460,12655,4517,3902,9314,6724
+,11378,1327,8978,8174,520,9511,518
-,9239,2235,9378,7474,5060,11082,11956
+,10330,12019,12969,1251,9530,3432,198
+,10804,1603,3316,6124,5816,7791,5208
+,6381,5784,12907,10119,11142,6645,11569
-,6419,6140,4197,9133,8700,10424,3793
+,10208,11867,1090,12041,6785,11637,9626
+,6368,914,11157,8866,10608,9893,4160
+,11578,8782,1421,5946,11218,3172,3213
-,4267,12651,2958,1939,5404,1498,6911
+,8668,1813,11820,4472,5318,12454,10478
+,6375,9051,10370,3922,7191,1644,11221
+,1342,11559,252,11287,7464,10683,12179
-,4055,7283,6662,9665,12625,2018,10886
+,1693,6027,6132,885,5238,11413,4762
+,379,1342,11323,11970,11025,1112,877
+,12193,466,10669,8264,826,4728,7638
-,8467,1245,3416,6906,9565,4987,7381
+,8002,9622,11059,12321,1826,4312,5985
+,12963,11341,8277,12829,7955,8840,8801
+,6854,8242,10927,3064,1831,3258,1209
-,4407,2778,10590,10699,6522,4945,675
+,6162,8892,10407,4778,2379,6691,3640
+,1369,10641,4825,326,9960,10832,9462
+,12681,10871,6854,11808,2663,8989,4471
-,2861,409,9664,12067,3044,373,4163
+,5941,1,8454,6917,5305,5946,8416
+,8463,3901,9493,9722,10085,7075,9977
+,9823,11585,3369,778,4148,11923,10861
-,12429,235,5338,11897,7592,4764,12992
+,10593,2868,765,6568,1106,11211,10440
+,6665,4380,11581,3761,6765,4736,3436
+,4422,8354,3759,6068,4759,8032,4994
-,5986,11847,3168,11484,7810,2906,3522
+,12833,679,6101,3567,61,9224,12323
+,3117,3047,6389,485,3698,15,11025
+,2585,8394,6391,12367,6469,554,9450
-,8990,1110,385,9609,1631,10397,1305
+,5094,9170,4405,4571,8378,3775,4518
+,9192,10562,10801,3458,6555,3981,7992
+,4336,12199,1344,8682,986,10863,40
-,11899,2108,9755,12562,3412,10999,9074
+,1192,8209,9551,1077,5333,12526,6887
+,3239,12148,335,7816,4156,2657,11164
+,6149,2673,3798,3740,7003,5442,3548
-,8729,6454,1586,3761,9747,8437,7666
+,1972,9511,5044,2983,10329,4653,1509
+,11270,2043,10160,5091,2021,5180,2979
+,12138,2232,11314,2814,12421,12275,11043
-,4292,599,11840,1049,4923,985,10040
+,11636,7463,9960,9765,8778,877,4029
+,441,8501,5198,9349,11295,12231,8783
+,1175,7121,2355,10344,9313,2511,9790
-,8571,7698,618,1620,8506,10491,11166
+,8757,2392,11076,954,3469,9818,3653
+,9361,10033,6025,9021,6974,1215,10113
+,6450,9125,8351,5416,10999,6118,11448
-,2014,9349,12563,2467,901,10048,11721
