OP,A1,A2,A3,A4,A5,A6,A7
+,6223,4166,1745,2098,5839,862,9973
-,39,1054,12659,4646,11956,11077,4696
+,5091,5827,9092,2042,2295,6632,12497
+,10676,12787,12361,9902,6255,12070,12069
-,12784,11228,4880,10065,11738,1160,10522
+,4980,5138,5200,8257,3605,8290,1419
+,7631,8392,1410,8260,7901,9253,6472
-,2799,1762,3919,6352,8710,1428,3241
+,9550,669,4487,2501,9013,11609,1116
+,7226,33,6828,11600,8950,7581,8486
-,9860,8649,3303,9544,6753,9986,5566
+,12694,6691,5389,10846,12482,1177,621
+,7455,553,8480,8414,3941,10879,7218
-,7754,511,11196,8823,8251,5045,8162
+,12390,4126,438,8916,2724,2804,6124
+,7203,6151,1916,7458,5770,8601,12912
-,4751,7100,5785,1101,11165,5068,11349
+,12916,9894,1078,1155,9475,10925,9263
+,9760,2829,9482,8023,6641,11694,8583
-,8810,7229,8210,925,12311,1092,4394
+,3814,459,2009,5649,10034,5565,2880
+,10863,998,1622,6879,1755,10778,7737
-,3859,3597,6365,4416,11045,6303,5945
+,12504,2184,8520,12559,12635,2443,7385
+,899,2006,9340,3855,1847,1466,2591
-,6037,3146,944,11352,4362,4507,3040
+,7293,2156,9217,1048,1427,8669,2863
+,5653,7763,9239,1500,8090,10145,10884
-,10958,4499,518,2656,544,1585,1635
+,2729,5627,12020,2461,5279,325,4290
+,7447,536,3643,5896,3422,8084,2370
-,1335,5465,6477,4484,4149,10542,5562
+,2684,5490,5806,447,1506,5349,8260
+,5343,12829,2349,5312,5939,5511,12609
-,4461,4690,4826,10588,4177,720,12780
+,951,1136,3441,4259,1100,7108,5382
+,10767,3093,4699,5648,6969,7170,12019
-,8665,5948,1952,9634,9645,3447,7482
+,9083,6,6931,4644,12514,11519,1219
+,5316,9648,11635,1972,4781,1288,12885
-,10055,2525,30,11413,7127,5520,12648
+,11077,1229,1037,7419,11202,1442,10201
+,4804,2445,8000,11224,11153,1417,6438
-,919,4603,5892,10896,1189,9557,4386
+,4997,5651,4178,11853,10269,68,3652
+,7131,2563,1429,1942,3937,5006,11703
-,8914,2308,12855,5515,7455,11775,10949
+,5390,7099,6609,6743,491,7533,10204
+,12342,10941,700,11357,409,8299,2415
-,8552,5408,12264,10374,12773,2537,2240
+,5651,6254,178,3003,372,9023,1708
+,694,7402,2692,435,8308,11596,4458
-,5020,3826,5203,12517,4578,6899,746
+,9320,7492,11375,11283,1729,7727,12441
+,5975,11049,3796,10829,1434,11033,6423
-,2840,6683,3695,3362,9921,7833,6184
+,4926,5945,4224,12291,6909,5704,11158
+,2566,6005,4951,10383,4878,8472,3051
-,335,2838,6433,7244,8920,10389,8294
+,395,1613,8138,4890,6467,7595,5925
+,2875,8033,981,9530,5464,10638,3321
-,2024,9101,10786,12759,12355,1445,9056
+,2044,12930,2528,11254,4706,6152,3732
+,10251,1715,1243,11561,5582,3756,2290
-,980,8006,5142,6562,6801,8173,48
+,7103,12462,10861,710,3425,9874,730
+,6050,6289,7877,7325,83,9953,2691
-,1037,2994,10676,2888,3652,5255,6837
+,10294,3409,9492,6022,2448,2807,1862
+,3462,5097,2306,1162,2564,10827,11083
-,3441,2211,6623,4816,246,8739,12666
+,9806,9866,5369,1991,3361,8089,11319
+,8746,6581,6224,6935,7010,6545,1721
-,7342,9350,8743,8951,6320,3605,7252
+,3425,6466,3030,2252,11895,11603,842
+,11513,10245,9051,3783,6677,4174,10820
-,2812,3081,10052,12446,5786,8836,3748
+,3479,10275,12183,10552,2992,12731,8635
+,1001,3045,4026,9543,12869,6687,2219
-,2605,9535,9732,3409,11831,12206,1679
+,8412,12204,9477,2738,2326,10202,11172
+,7007,9785,11755,2952,7944,5202,5420
-,11702,5234,9744,12756,143,5278,6691
+,276,11687,9930,9522,4896,2844,6433
+,1784,11015,3739,6102,4983,280,10257
-,4982,7766,5391,10903,791,6628,12981
+,1210,66,819,1569,1026,5407,3779
+,8460,8245,239,9196,11662,10553,11287
-,10496,6659,2767,9366,8529,11800,10638
+,8809,9638,1905,6366,1265,1345,7506
+,9683,3955,8303,423,7436,4973,1643
-,12954,5598,11015,5955,4386,4300,9459
+,4256,4087,10320,9879,6622,6279,3947
+,1741,449,958,12801,1734,7289,12792
-,8105,9565,1090,8194,4625,2874,10028
+,114,3517,2969,7131,7550,10968,2677
+,7600,6084,6977,12346,8822,9434,500
-,8167,3043,11344,7535,1406,6837,3348
+,12307,10618,3042,6583,7773,811,1263
+,7194,6951,4788,4343,9125,8216,7792
-,3301,2048,9996,2426,9581,8261,764
+,1736,11992,12440,6544,9992,4805,1422
+,8589,3525,252,7849,4387,8537,9406
-,951,1136,3441,4259,1100,7108,5382
+,1430,315,6567,3911,9790,2301,9796
+,9676,488,4035,2274,9844,6631,9001
-,10068,4523,9441,1558,10503,12472,8631
+,11349,8390,1262,7223,899,3134,10396
+,1189,12259,11795,9942,2408,6538,1973
-,4434,10326,9170,4155,1758,8118,10302
+,577,439,10312,1100,5687,12735,3582
+,12172,10326,4920,1273,4168,4389,8042
-,8598,3223,6083,9017,283,5943,9284
+,180,54,190,12589,12334,4923,4358
+,11838,10671,7899,678,2934,11285,3201
-,5864,1120,12927,3502,11918,10105,6507
+,12294,4871,5425,1883,8235,11808,4930
+,5434,9675,10231,368,5005,6006,11875
-,8458,3096,1084,3218,5103,6958,9662
+,1321,12391,2748,807,11281,7599,477
+,5376,1766,11045,11596,12374,7590,8793
-,9052,6137,7228,5122,5724,6837,4700
+,8153,3935,3975,11793,8857,2668,2417
+,2314,4744,11689,939,8196,379,6941
-,10354,2767,2551,8264,3946,5019,2495
+,4082,3889,7958,2537,12032,132,1741
+,4546,4395,7864,7044,1949,10884,193
-,8764,7682,4522,10562,11680,2218,8578
+,6578,7989,4105,9716,9653,5041,10853
+,11796,9080,9524,3246,10144,2268,9071
-,6697,4021,3007,9078,6640,5597,7551
+,10950,5668,7208,11207,11692,7889,9281
+,11586,7125,11185,3137,5636,1244,6296
-,11678,4646,9907,10075,2496,10047,10781
+,10257,7780,783,11093,6678,12591,4893
+,11660,7548,12417,3121,10152,11834,10054
-,2800,7334,8848,8918,12301,9039,3274
+,4857,2505,8107,10,8888,12912,6175
+,8669,10582,8681,5446,12106,292,10657
-,5695,3527,1353,10115,6544,7196,2117
+,194,7992,1990,12622,8141,4751,3973
+,7210,8493,3736,12127,12733,2123,10043
-,5947,8061,8812,1228,4543,8430,9888
+,1731,9710,11052,2086,8246,2044,870
+,10212,4665,11513,9751,1019,8234,10241
-,5454,6358,9235,7775,9104,652,7201
+,7417,6889,2433,10806,218,7997,4087
+,2643,4725,8434,2671,3745,1665,7727
-,961,9371,11069,11958,8596,7291,2212
+,2898,2101,10365,3692,1118,10329,4363
+,9835,3633,5027,4921,10984,5198,812
-,10154,2635,6049,4731,3199,7970,72
+,2606,9223,1431,6235,1305,3243,12103
+,9517,2232,4783,12523,1026,6858,3629
-,10082,4772,9810,10977,11317,4906,8745
+,11465,7961,5578,7124,662,2627,1906
+,10034,7905,11509,4874,8447,11641,11510
-,8556,895,8928,8389,6318,2304,12039
+,588,12125,11468,7573,10714,9146,9279
+,12105,864,9221,9042,8173,12299,5311
-,5349,11523,6147,9215,9860,10462,8251
+,4969,6583,63,11492,1179,9117,685
+,12156,6800,2650,3979,11780,8279,12773
-,7138,1075,1813,8927,368,7457,6333
+,2980,10133,8804,1024,4756,3787,8253
+,9217,7776,219,9596,3369,119,11919
-,1552,5350,12540,9522,4061,8135,9615
+,1748,12306,6649,5133,5933,8609,5734
+,5768,12255,10376,3310,3933,5535,12092
-,7515,7194,4681,3507,11327,4871,4439
+,6723,5750,12469,9525,10006,1397,6729
+,12248,10430,8333,9707,872,5989,2662
-,6864,3407,6912,5372,11160,11262,3191
+,1816,7879,5082,11398,672,6285,5485
+,8401,11524,5903,11885,100,9201,1300
-,3315,2054,7053,806,4729,3265,12020
+,12445,4296,626,8767,9660,3606,11349
+,416,10686,6217,1488,5472,11799,10601
-,5666,4428,9658,11800,4733,8369,3024
+,10318,10446,8035,3738,2612,10724,178
+,4891,10081,8982,6003,5876,11904,1209
-,397,5363,314,12050,3288,1123,11204
+,6323,794,12299,2582,9517,9165,9372
+,5540,12095,9233,5495,587,11159,12593
-,534,2959,12740,4299,10579,10266,4000
+,9463,4735,11291,2761,11443,4547,2998
+,5927,7829,6814,12620,1410,11457,2527
-,11623,1517,2427,9773,9847,3407,12222
+,7858,1476,7311,657,1192,12331,6045
+,2615,2115,7305,7904,4670,7461,1311
-,5259,7346,4415,4104,9279,4711,5599
+,6645,6225,562,7686,4888,3518,2136
+,1590,11997,10019,334,6493,8510,6788
-,10739,6552,4110,3638,10546,3589,8908
+,7825,8088,7931,12999,866,10845,3554
+,12195,6944,3028,5665,11644,11251,5216
-,10553,7699,5114,2507,854,12538,6825
+,11871,10668,8647,11442,5143,5135,9257
+,3691,280,11287,680,1188,6551,1317
-,5568,3102,6007,12111,6759,2961,6108
+,5675,3945,11441,3949,9635,954,3785
+,12749,2134,426,5048,1749,6687,8161
-,7427,8057,11301,12288,2102,6243,8795
+,1427,10565,11124,4786,2930,4160,3801
+,9566,6577,10201,12421,9600,3655,10685
-,2797,11126,7447,10312,3606,1588,502
+,6480,12654,6885,6505,2382,8589,7554
+,8827,7395,4779,10282,2884,3779,553
-,1152,11424,983,1160,7314,10245,1533
+,5840,7436,8144,6112,1329,7834,8033
+,1868,5173,11045,2975,6170,8303,8564
-,1206,1258,9066,4999,7747,2370,3399
+,8217,9893,11988,11978,9255,2756,11805
+,323,1572,10942,5989,3010,10028,1165
-,8675,11692,2714,7347,12786,11486,12888
+,10987,1693,9561,9595,9914,8831,10161
+,9187,11250,2754,4451,2502,8784,3645
-,2796,9893,440,992,9135,7565,3640
+,5141,4540,10973,4583,12724,2870,12892
+,3732,12510,9300,11111,10505,5093,9243
-,10541,8331,4515,2827,5528,7326,11679
+,4700,4833,6543,7897,9965,2212,11275
+,1479,11311,6414,10375,9767,1659,8554
-,174,944,3444,1398,945,4193,8207
+,720,9866,4375,9509,7081,7909,5892
+,9195,12080,9803,630,10096,8443,1721
-,6223,4166,1745,2098,5839,862,9973
+,9301,4013,12024,1477,10388,12096,2828
+,4643,12945,11950,4518,6520,1708,11154
-,6787,5666,12124,12486,9541,12177,6613
+,9134,1657,11546,1362,12232,835,5261
+,5800,3306,9807,11035,12974,9556,10410
-,10545,12194,3318,1452,3590,4295,2612
+,7990,8931,5021,12356,4653,4561,12746
+,10531,10334,5567,6307,1208,10892,12375
-,5658,9771,2188,10113,6382,3289,1038
+,5333,6876,7878,4637,9107,136,7114
+,11766,2776,3316,7965,10389,289,2844
-,9662,2820,9159,4138,2037,11680,4336
+,11279,2709,9738,8868,3518,8911,2473
+,5563,2665,1858,8033,8078,1979,1791
-,2033,8510,11546,3854,10368,10548,986
+,12331,4348,12465,12355,10522,2472,550
+,9659,11037,8652,7149,9630,9791,795
-,1785,6294,8169,5421,1178,4543,2699
+,4004,3196,7184,8043,7459,11931,4844
+,1768,12749,8739,4523,11023,1811,8726
-,7173,546,4634,7487,1875,5390,1929
+,8389,10379,6928,606,8009,6217,5148
+,8982,11392,572,10476,12774,10671,1600
-,1990,11907,9506,1202,3704,11032,10615
+,396,1193,1672,3180,11626,12073,7447
+,1005,792,11890,8108,7125,12753,6938
-,8109,4497,12414,4884,12155,8599,12172
+,12751,8195,1602,9379,10681,538,3429
+,1075,1306,12972,6998,9380,3180,7004
-,10742,11638,2084,12573,8528,12504,4649
+,1018,695,7156,7901,7192,7541,8582
+,2937,12044,8698,6127,11888,12527,3131
-,6154,3966,5306,710,10848,8398,4212
+,2861,9440,8613,11156,5947,8016,6864
+,3491,5958,10939,6606,9015,12481,9340
-,7600,6084,6977,12346,8822,9434,500
+,5413,3563,4663,1803,6294,2554,943
+,2315,603,10212,5500,1255,7728,10086
-,8829,3069,12829,9054,911,2544,10674
+,3213,1190,476,5560,476,8146,11088
+,1283,1378,9083,6536,4291,3532,9110
-,7249,9065,9325,12340,7118,7020,12314
+,11831,6417,7604,9433,1057,1371,764
+,1340,2956,10885,7307,10696,9358,3882
-,9826,4311,5096,8311,2800,1668,10443
+,3371,2417,527,10280,4605,180,7840
+,12805,410,5151,11250,12013,9157,11716
-,4306,11134,6677,1268,8476,3619,6608
+,9077,7873,11432,3004,8258,2755,4454
+,6636,11425,4020,7908,7330,4519,11070
-,1488,9593,9102,10152,7966,11082,11336
+,10476,10711,9254,2813,8482,12159,10557
+,7860,7888,11050,8165,4637,12560,2186
-,5194,8055,6188,1872,10723,8211,3636
+,5355,4243,7900,4761,1442,10899,8096
+,11112,10872,8797,6870,2064,5245,6869
-,11603,1772,4083,9190,9874,12735,11171
+,1976,4417,2746,8952,1034,2733,9955
+,4561,2174,6592,12848,2379,10168,9629
-,5421,5265,7950,8032,6913,2452,6721
+,4944,1470,249,2786,10581,10217,1075
+,3410,3364,6007,11211,788,5733,676
-,8615,11790,11167,10756,3256,3253,10407
+,1974,4948,3691,2972,8851,4584,6921
+,9591,12738,5229,7629,3071,6900,835
-,6937,2880,7943,3036,3161,8775,10046
+,9883,9982,6357,10935,5740,10107,6485
+,1767,8336,12860,1075,9009,9514,8905
-,12778,2875,12988,5295,6036,8965,471
+,8942,12643,3306,1037,12805,11127,948
+,6130,12445,12550,4077,11286,408,9451
-,4414,12608,6613,5233,8166,5079,10861
+,12223,7549,12340,2065,3151,5700,8903
+,9226,4581,9656,4725,3381,366,7617
-,11402,6356,2840,8842,5462,11885,8574
+,6599,11357,7664,12848,1205,5663,2509
+,4606,7785,4231,7915,8695,6162,8947
-,12705,254,1622,1747,8330,941,10916
+,3402,156,5514,245,1773,184,11481
+,9751,2613,812,8441,5375,5233,9697
-,7237,6671,9046,11006,927,710,11558
+,12789,1658,8888,10794,10677,3763,11485
+,12904,7595,9775,2943,2851,996,10345
-,2206,7213,1675,12645,10276,5982,9774
+,4242,9340,10474,7998,8068,164,8094
+,9201,1805,8922,11938,5679,6889,5148
-,4894,3796,6879,1914,7893,2249,6532
+,1421,5994,10490,4092,3748,3276,4929
+,1359,10383,11948,2755,6425,4651,10317
-,1737,5915,12505,11205,9487,763,10181
+,734,8253,4548,1780,5521,8833,11048
+,1028,11081,1093,12326,2001,10978,6875
-,12119,12319,12232,9271,2015,30,1817
+,12121,9975,9246,6933,10918,9874,6205
+,2425,8325,305,6750,2789,11482,8240
-,10409,9331,1324,9681,5217,3194,3917
+,10037,11554,12089,3402,6994,7785,10368
+,7278,1174,7113,7054,2300,11910,5683
-,11264,8086,10161,10250,2921,613,9552
+,7918,3754,12304,9378,1780,4562,5961
+,8755,11933,12575,516,12554,1727,6574
-,12512,858,3739,4081,6033,9836,10626
+,925,4477,1958,10289,5498,6963,2991
+,3085,6657,7742,6499,9574,10116,5749
-,5549,9930,12264,963,6820,8525,10224
+,3544,4124,835,1892,12529,3127,2328
+,10428,652,486,198,9388,12217,6198
-,9727,4567,4967,1389,12264,3461,8431
+,6694,12130,2897,9517,10226,7449,6632
+,1399,2557,6065,8085,9178,5176,5983
-,3544,4124,835,1892,12529,3127,2328
+,8557,5066,1407,3399,9916,2366,7043
+,1602,12572,12781,8640,9375,12655,10319
-,7703,1487,11286,2059,95,8257,9788
+,518,5458,7382,7760,6834,7242,12919
+,6650,10207,3949,7394,3743,7218,2417
-,12073,572,464,12653,4703,11522,8676
+,7000,1567,9932,4137,3708,3708,3721
+,9175,4848,6270,10182,1976,7640,5842
-,5427,12167,3860,10647,8563,9564,6520
+,57,6351,9422,50,6514,6020,1216
+,12511,4564,11239,3004,4596,5919,4614
-,10663,10509,12818,4815,6058,2017,1600
+,3487,886,4917,9121,6847,3477,9814
+,6660,5676,8488,2888,405,10385,2538
-,12601,3717,2866,6115,12962,5551,8360
+,8448,2319,6520,7479,11339,12379,9797
+,12434,7314,10633,116,3248,12010,6729
-,3870,187,8902,3311,2473,805,10841
+,12303,5319,7432,4016,10096,1608,10542
+,8865,1200,8686,11250,4492,10725,10872
-,5229,9783,12814,8236,11867,10867,4637
+,10014,8192,392,10821,8083,10754,2867
+,502,1375,12470,2039,9355,8630,6469
-,4021,2602,2319,2795,3165,352,12871
+,3423,7790,9084,2771,8897,6949,7719
+,5537,7438,8054,12746,8973,1979,7517
-,3724,11212,4663,1827,4217,6628,104
+,9765,10574,9386,12005,12870,5754,4295
+,9590,8625,5692,3297,12938,4459,9180
-,3328,12091,5574,10981,5019,1134,7693
+,3326,11904,4575,12223,12676,6705,9387
+,1532,788,12198,428,12821,497,7858
-,4192,8000,2437,6604,12519,9537,5659
+,10945,2671,3361,4028,8165,10592,2562
+,8377,3145,8898,11905,6143,11571,11133
-,12694,6691,5389,10846,12482,1177,621
+,1454,3524,9076,10505,1377,5103,9107
+,9386,1859,11054,2889,7874,4294,6212
-,4583,3416,2595,4344,1632,4478,1278
+,658,8614,5601,869,12929,2443,7789
+,12703,4735,3899,694,9472,829,9329
-,3085,6657,7742,6499,9574,10116,5749
+,1918,2331,3942,111,4669,8525,7928
+,2307,3519,1204,6199,12598,8911,7703
-,12593,8780,12083,10291,2970,5835,10639
+,3807,6199,9859,4369,11893,10149,2866
+,10185,5484,8364,5075,6568,1463,2095
-,10767,3093,4699,5648,6969,7170,12019
+,4218,7400,12387,3766,3805,11420,7037
+,6509,5122,7178,5635,6896,4085,1308
-,4507,5165,9919,1940,11816,10976,530
+,11974,7466,6596,1789,8189,8984,1512
+,8643,1258,3298,6644,9287,5065,12203
-,9728,6227,4111,4944,3306,3277,10661
+,155,4442,9578,2058,1317,854,6885
+,8705,6658,7523,10945,2553,148,53
-,3681,7743,4188,4974,494,374,6712
+,5787,9566,8082,10675,9516,3757,6816
+,6827,8582,9285,7187,501,11859,8241
-,887,11486,12962,11078,11275,827,5492
+,12226,4990,7514,10989,6699,10784,11267
+,4041,10932,3220,12834,10506,4693,6516
-,9894,4468,5629,225,2808,11182,7232
+,12987,7778,7698,12472,1591,8067,11720
+,11930,6981,2568,10442,11941,8341,8649
-,6785,7379,11961,4082,12360,5016,2952
+,7005,3182,10,9647,3323,7374,4977
+,6024,5262,2805,384,5265,6800,5906
-,12889,11181,8109,3586,8477,7211,9497
+,5060,2892,12929,6428,11595,9917,2600
+,1583,80,1949,3084,7106,12283,11267
-,185,11176,7191,973,12953,8558,12247
+,9116,784,6321,8415,8248,3292,1127
+,11036,12369,349,12497,120,9981,11984
-,4595,951,8913,11415,11344,6857,12921
+,11844,3692,3076,1551,2068,9405,11411
+,11284,10318,664,10209,5603,9794,12985
-,10061,3325,8562,9265,10957,5480,9008
+,3040,6936,638,10640,10628,134,7944
+,1513,10978,12061,8580,11809,1574,7696
-,2121,6768,7811,3282,9370,7003,6850
+,8571,11044,9759,382,9756,5131,8253
+,4344,7804,12217,6995,12336,2063,8934
-,207,5192,2410,941,10850,10085,11781
+,141,4523,1328,332,4989,3124,5033
+,7269,12074,6739,7247,9374,4599,6938
-,11235,192,5424,2041,12705,1992,4217
+,11129,5805,5262,2990,10564,5371,1667
+,10753,1544,1335,12166,2196,1610,4296
-,1386,8466,4679,10936,6753,7713,9508
+,11504,7933,2933,5748,7266,8886,6648
+,4740,6574,2196,11265,5722,10514,8600
-,9087,9058,124,7840,8025,12762,4644
+,9262,10751,8919,6828,4745,8948,9809
+,10813,3235,6061,5581,7403,8629,10964
-,4906,12228,2362,12756,7819,1881,7568
+,7721,7084,11139,12456,1612,2898,10797
+,11493,9217,9620,1155,10893,6229,4315
-,5837,3436,10077,2267,5950,11008,9815
+,12377,956,12131,2025,4809,7979,5398
+,4639,10564,2631,263,5148,3271,3533
-,445,12301,6103,4328,3229,11569,1565
+,9324,12118,10526,1687,3981,7881,7711
+,1941,10994,8209,10821,8457,3979,4745
-,8852,9867,11104,373,4988,7017,8965
+,10372,3062,10420,4661,5237,8004,10285
+,5074,11304,7510,7223,1585,12116,5290
-,6812,11882,1788,11593,11973,902,6026
+,8908,9967,12915,9988,8001,10699,3448
+,5739,4614,12518,1464,5614,5818,9631
-,12253,11535,3260,12740,4834,6087,5994
+,1221,6559,5219,280,9381,8322,4563
+,1761,5565,5191,1578,10383,3360,12606
-,12333,12832,11058,7327,6597,4069,3013
+,3078,12523,3755,602,10891,4281,6175
+,1953,11493,9010,2454,10299,9667,6932
-,4375,6422,42,2013,2983,6009,12214
+,5166,7267,10706,2787,4470,5481,10351
+,4094,7116,8800,4260,7952,7768,211
-,12260,1479,5181,5453,10686,11880,7235
+,3129,6499,11911,6473,12338,880,7684
+,3282,8125,486,10311,8305,9575,1688
-,5056,9964,10179,9355,876,9077,10796
+,7756,9325,6410,9414,1568,8416,332
+,6977,6948,676,12913,3161,218,5573
-,7120,10048,7615,836,7402,4143,2431
+,483,7513,10440,12134,10371,1416,9502
+,1503,1510,8810,8511,9221,2329,1854
-,1112,7469,72,10145,12168,3584,5302
+,5288,6094,5628,8188,11675,6207,2457
+,1543,8934,2890,11978,2407,5441,886
-,1306,9881,10218,1275,9597,3566,3147
+,7803,9025,11586,8189,11538,1399,9717
+,10738,603,10921,11365,78,11593,1522
-,7994,11789,4799,9776,11338,2389,9620
+,7911,5455,2750,10247,7087,2647,9113
+,7978,9524,8936,5595,868,11745,1420
-,7256,6194,2893,6719,3347,11845,1623
+,9411,8305,3279,730,9212,304,4396
+,10627,3552,6939,6152,8881,10014,4631
-,10315,3973,6624,12542,6091,11545,7293
+,2388,1732,6030,12235,4983,11871,147
+,8402,253,1479,11408,4516,5054,2843
-,9336,12034,3676,854,515,348,7860
+,1742,10274,4572,11103,11466,11956,6229
+,9675,5953,7279,12346,11770,4401,6782
-,1977,11615,3313,8914,9478,4181,2893
+,225,2766,3405,11211,9695,6137,12858
+,5648,3172,3876,7753,6854,4744,10732
-,6059,12588,7082,2715,6115,7124,11107
+,10649,5730,9059,10766,8381,10890,8740
+,8182,10347,9322,980,7395,3323,11743
-,2909,11379,558,11403,495,9113,7889
+,11803,8218,1518,2800,11267,5237,510
+,12691,8423,9051,12433,642,8527,9232
-,1042,7428,9601,11704,7612,2032,4174
+,12982,3517,9442,9175,12299,9911,440
+,9108,8314,11662,4155,3253,8419,6498
-,4834,2596,9998,10157,7966,1927,11845
+,7539,10705,4127,3780,2877,8012,5484
+,1589,4034,2081,2503,1171,261,6532
-,1858,1502,12564,10401,10504,4373,5584
+,1081,5313,10571,9316,8257,794,8712
+,8700,1916,3134,3637,11418,220,11816
-,11754,6,5609,9085,7895,2971,8179
+,1850,4436,10095,12565,2943,9702,9328
+,8718,4103,8410,3449,5291,11879,4598
-,3107,12268,6177,8873,9739,6549,6567
+,5296,8573,11384,798,4750,4612,12644
+,10053,9981,5167,2875,4938,4245,2960
-,4119,10248,8864,12075,12133,8416,398
+,8613,12189,9090,3520,4649,3311,4180
+,11232,1913,3664,12138,6292,4744,12029
-,558,9872,1655,1600,451,4319,7016
+,4423,8166,12480,1088,4042,8345,2672
+,11804,4763,176,10856,10362,5121,10007
-,6702,3158,1043,6610,30,8257,6574
+,3225,2662,3802,6621,11351,11014,11840
+,6927,8861,2057,10744,11329,5095,6850
-,12241,6649,10368,6273,12167,2494,3346
+,6981,10628,6216,7967,5854,5843,5066
+,3747,12206,1531,3272,11035,7011,10852
-,7819,9389,3239,2251,6383,7408,11574
+,71,12837,5963,3325,9294,5134,11170
+,5561,2875,6182,7820,12118,8232,1770
-,12250,7834,3942,1186,10010,12063,10324
+,11369,12599,1661,2135,859,5645,4015
+,193,7149,11366,6759,5419,11399,1
-,7961,9214,3180,12667,12713,6841,11064
+,12148,11027,4433,1415,8275,12922,780
+,2504,10273,7129,9814,4775,6727,3191
-,7577,4661,10548,7613,489,4241,1903
+,6181,2251,9796,7212,11061,1137,5075
+,1088,7346,9315,9093,1072,6101,10025
-,5562,2397,5485,3251,12976,1891,8547
+,4077,11235,4295,8117,8332,5669,6189
+,934,11202,6561,5009,11892,8264,11435
-,3816,2056,12420,9547,5846,5564,3009
+,9575,717,8174,11808,9587,1932,7986
+,4772,862,9355,4968,10884,9878,1381
-,1606,7458,6645,10644,6615,5948,8683
+,6,1250,5766,8931,3292,7167,3787
+,2221,6571,1744,6633,4189,3342,6860
-,11095,12101,800,7646,7075,11249,9763
+,7558,10097,4174,2988,6545,4232,6388
+,1659,5763,3912,7917,12723,1927,7872
-,5565,6758,6226,10308,6956,8287,9799
+,9439,297,123,6726,10634,6126,688
+,12035,8715,7666,11635,3677,6978,4144
-,6626,543,1171,4823,3354,9675,2755
+,8348,7018,1561,1459,2532,3031,4532
+,8876,11931,11491,1632,11532,3677,6424
-,7470,4634,11381,8906,6572,11137,5870
+,5604,10955,3154,4047,5588,10093,1408
+,1814,10531,8374,12815,4586,2029,2079
-,12153,7388,12532,5443,12301,10178,12857
+,1083,10483,8394,4740,9971,8697,988
+,2275,3060,7509,2454,1451,2087,11051
-,12521,699,7386,12236,7047,11241,1088
+,1076,9789,1803,5371,2237,299,1124
+,5614,3286,5587,10564,8593,1744,10351
-,237,12483,8002,6242,2461,3887,9878
+,12506,1259,10175,1527,9605,3964,424
